U08;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
551728;Chief of Staff;Marcel Cachin;1936;1964;1999;ST;School of Fire Support;Medium;M2017;X
551729;Chief of Army;Leon Victor Bourgeois;1936;1964;1999;SD;Guns and Butter Doctrine;Medium;M2157;X
551730;Chief of Army;Jean-Marie Lattre de Tassigny;1940;1964;1999;SC;Armoured Spearhead Doctrine;Medium;M2047;X
551731;Chief of Army;Pierre Auguste Chardigny;1941;1964;1999;SL;Elastic Defence Doctrine;Medium;M2098;X
551732;Chief of Army;Jean Bertin-Boussus;1940;1964;1999;SC;Elastic Defence Doctrine;Medium;M2164;X
551733;Chief of Army;André Marty;1936;1964;1999;ST;Guns and Butter Doctrine;Medium;M2018;X
551734;Chief of Army;Pierre Fabien;1940;1964;1999;ST;Decisive Battle Doctrine;Medium;M2167;X
551736;Chief of Navy;Joseph Paul Boncour;1938;1964;1999;SD;Base Control Doctrine;High;M2170;X
551737;Chief of Navy;Jean Gout;1944;1964;1999;SD;Power Projection Doctrine;High;M2171;X
551738;Chief of Navy;César Campinchi;1940;1964;1999;ML;Indirect Approach Doctrine;Very High;M2173;X
551740;Chief of Navy;Etienne Schlumberger;1940;1964;1999;SC;Decisive Naval Battle Doctrine;High;M2174;X
551741;Chief of Navy;André Marty;1936;1964;1999;ST;Indirect Approach Doctrine;Medium;M2018;X
551742;Chief of Navy;Charles Tillon;1944;1964;1999;ST;Base Control Doctrine;High;M2180;X
551743;Chief of Navy;Pierre Richard;1938;1964;1999;PA;Decisive Naval Battle Doctrine;High;M2181;X
551744;Chief of Air Force;Marcel Deat;1938;1964;1999;SD;Air Superiority Doctrine;Low;M2183;X
551745;Chief of Air Force;Pierre Cot;1940;1964;1999;SD;Army Aviation Doctrine;Very High;M2184;X
551746;Chief of Air Force;Joseph Vuillemin;1938;1964;1999;SL;Air Superiority Doctrine;Very High;M2187;X
551747;Chief of Air Force;Guy La Chambre;1940;1964;1999;SL;Vertical Envelopment Doctrine;Medium;M2188;X
551748;Chief of Air Force;Robert Rossi;1940;1964;1999;SC;Army Aviation Doctrine;Very High;M2191;X
551749;Chief of Air Force;Martial Valín;1940;1964;1999;SC;Air Superiority Doctrine;Very High;M2185;X
551750;Chief of Air Force;Raymond Roques;1944;1964;1999;SC;Carpet Bombing Doctrine;Very High;M2194;X
551751;Chief of Air Force;Marcel Gitton;1936;1964;1999;ST;Air Superiority Doctrine;Medium;M2020;X
551752;Chief of Air Force;Charles Tillon;1940;1964;1999;ST;Army Aviation Doctrine;High;M2180;X
551753;Head of Government;Robert Schumann;1947;1964;1999;SL;Corporate Suit;High;M2088;X
551754;Foreign Minister;Maurice Dejean;1940;1964;1999;ML;Great Compromiser;High;M2202;X
551755;Foreign Minister;René Pleven;1942;1964;1999;ML;Biased Intellectual;High;M2090;X
551756;Chief of Army;Alphonse Georges;1939;1964;1999;SC;Static Defence Doctrine;High;L24082;X
551757;Head of State;Albert Lebrun;1936;1964;1999;SC;Barking Buffoon;Very High;M2001;X
551758;Head of State;Camille Chautemps;1940;1964;1999;SL;Popular Figurehead;Very High;M2036;X
551759;Head of Government;Louis-Georges Mandel;1940;1964;1999;SL;Backroom Backstabber;Medium;M2108;X
551760;Minister of Security;Yvon Delbos;1940;1964;1999;SL;Silent Lawyer;High;M2048;X
551763;Foreign Minister;Charles-Emmanuel Mast;1940;1964;1999;PA;General Staffer;High;L24224;X
551764;Minister of Armament;Marie-Pierre Koenig;1940;1964;1999;SC;Military Entrepreneur;Very High;L24107;X
551766;Head of Government;Robert Schumann;1947;1964;1999;ML;Corporate Suit;High;M2088;X
551767;Head of Government;René Pleven;1950;1964;1999;ML;Political Protege;High;M2090;X
551768;Head of Government;Edgar Faure;1952;1964;1999;SD;Backroom Backstabber;High;M2219;X
551769;Head of Government;Antoine Pinay;1952;1964;1999;ML;Silent Workhorse;High;M2220;X
551770;Head of Government;René Mayer;1953;1964;1999;SL;Naive Optimist;High;M2221;X
551771;Head of Government;Joseph Laniel;1953;1964;1999;SC;Flamboyant Tough Guy;High;M2222;X
551772;Foreign Minister;Robert Schumann;1948;1964;1999;ML;Biased Intellectual;High;M2088;X
551773;Minister of Armament;Pierre-Henri Teitgen;1947;1964;1999;ML;Laissez-Faire Capitalist;Medium;M2224;X
551774;Minister of Armament;René Mayer;1948;1964;1999;SL;Tank Proponent;Medium;M2221;X
551775;Minister of Armament;Paul Ramadier;1948;1964;1999;SL;Resource Industrialist;Medium;M2035;X
551776;Minister of Armament;Jules Moch;1950;1964;1999;SD;Battle Fleet Proponent;Medium;M2104;X
551777;Minister of Armament;Georges Bidault;1951;1964;1999;ML;Infantry Proponent;Medium;M2039;X
551778;Minister of Security;Antoine Henri Queuille;1950;1964;1999;SC;Back Stabber;Medium;M2043;X
551779;Minister of Security;Charles Brune;1951;1964;1999;SD;Silent Lawyer;Medium;M2229;X
551780;Minister of Security;Leon Martinaud-Deplat;1953;1964;1999;SC;Compassionate Gentleman;Medium;M2230;X
551781;Head of Military Intelligence;Robert Lecourt;1948;1964;1999;SC;Industrial Specialist;Medium;M2231;X
551782;Head of Military Intelligence;René Mayer;1949;1964;1999;SL;Logistics Specialist;Medium;M2221;X
551783;Head of Military Intelligence;Edgar Faure;1951;1964;1999;SD;Dismal Enigma;Medium;M2219;X
551784;Head of Military Intelligence;Leon Martinaud-Deplat;1952;1964;1999;SC;Political Specialist;Medium;M2230;X
551785;Head of Military Intelligence;Paul Ribeyre;1953;1964;1999;SC;Naval Intelligence Specialist;Medium;M2235;X
551786;Head of State;Vincent Auriol;1947;1964;1999;SC;Autocratic Charmer;Medium;M2004;X
551787;Head of State;S.K.M. François III;1936;1964;1999;PA;German Aristocrat;High;Kaiserreich_U08_Francois_III;X
551788;Minister of Security;Pierre Laval;1942;1964;1999;PA;Prince of Terror;Medium;M57011;X
551789;Head of Military Intelligence;Pierre Laval;1942;1964;1999;PA;Political Specialist;Medium;M57011;X
551790;Head of State;S.M.R. Charles XI;1936;1964;1999;SC;Russian Aristocrat;High;Kaiserreich_U08_Charles_XI;X
551791;Head of State;S.M.R. Charles XI;1936;1964;1999;PA;Russian Aristocrat;High;Kaiserreich_U08_Charles_XI;X
551792;Head of Government;Zinovy Peshkov;1936;1964;1999;SC;Old General;High;kai_Zinovipechkoff;X
551793;Head of Government;Zinovy Peshkov;1936;1964;1999;PA;Old General;High;kai_Zinovipechkoff;X
551796;Head of State;S.M.R. Rene I;1936;1964;1999;PA;Autocratic Charmer;High;kai_rnefbrbprm;X
551797;Head of Government;Aristide Briand;1914;1964;1999;SL;Backroom Backstabber;Medium;kaiserreich briand;X
