U04;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
310066;Foreign Minister;Birago Diop;1936;1964;1999;PA;Apologetic Clerk;Very High;Diop1;x
310067;Foreign Minister;Farimang Mamadi Singateh;1936;1964;1999;PA;The Cloak N Dagger Schemer;Very High;unknown;x
310068;Foreign Minister;Tierno Bokar;1936;1964;1999;PA;Ideological Crusader;Very High;unknown;x
310069;Foreign Minister;Serigne Saliou Mbacké;1936;1964;1999;PA;Biased Intellectual;Very High;Mbacké1;x
310070;Foreign Minister;Mohamed Bechir-Sow;1936;1964;1999;PA;General Staffer;Very High;Sow;x
310071;Foreign Minister;Ousmane Diop Socé;1936;1964;1999;PA;Great Compromiser;Very High;Diop3;x
310072;Foreign Minister;Outel Bono;1945;1964;1999;PA;iron fisted brute;Very High;Outel_Bono;x
310073;Minister of Armament;Tierno Bokar;1936;1964;1999;PA;Administrative Genius;Very High;unknown;x
310074;Minister of Armament;Serigne Saliou Mbacké;1936;1964;1999;PA;Theoretical Scientist;Very High;Mbacké1;x
310075;Minister of Armament;Mohamed Bechir-Sow;1936;1964;1999;PA;Military Entrepreneur;Very High;Sow;x
310076;Minister of Armament;Alhaji Alieu Ebrima Cham Joof;1944;1964;1999;PA;Tank Proponent;Very High;Joof;x
310077;Minister of Armament;Assan Musa Camara;1936;1964;1999;PA;Air Superiority Proponent;Very High;unknown;x
310078;Minister of Armament;Ebrima Joof;1936;1964;1999;PA;Infantry Proponent;Very High;unknown;x
310079;Minister of Armament;Mahamat Yakouma;1944;1964;1999;PA;Strategic Air Proponent;Very High;unknown;x
310080;Minister of Armament;Ousmane Diop Socé;1936;1964;1999;PA;Resource Industrialist;Very High;Diop3;x
310081;Minister of Armament;Amadou Karim Gaye;1936;1964;1999;PA;Battle fleet Proponent;Very High;Gaye;x
310082;Minister of Armament;Farimang Mamadi Singateh;1936;1964;1999;PA;Corrupt Kleptocrat;Very High;unknown;x
310083;Minister of Armament;Birago Diop;1936;1964;1999;PA;Laissez-Faire Capitalist;Very High;Diop1;x
310084;Minister of Armament;Diongolo Traore;1936;1964;1999;PA;Submarine Proponent;Very High;Traore;x
310085;Minister of Armament;Mamadou Ouédraogo;1936;1964;1999;PA;air to ground proponent;Very High;Ouédraogo;x
310086;Minister of Armament;Serigne Mouhamadou Lamine Bara Mbacké;1945;1964;1999;PA;air to sea proponent;Very High;Mbacké2;x
310087;Minister of Security;Tierno Bokar;1936;1964;1999;PA;Crime Fighter;Very High;unknown;x
310088;Minister of Security;Mamadou Ouédraogo;1936;1964;1999;PA;Man of the People;Very High;Ouédraogo;x
310089;Minister of Security;Birago Diop;1936;1964;1999;PA;Efficient Sociopath;Very High;Diop1;x
310090;Minister of Security;Outel Bono;1945;1964;1999;PA;Prince of Terror;Very High;Outel_Bono;x
310091;Minister of Security;Serigne Saliou Mbacké;1936;1964;1999;PA;Silent Lawyer;Very High;Mbacké1;x
310092;Minister of Security;Farimang Mamadi Singateh;1936;1964;1999;PA;Crooked Kleptocrat;Very High;unknown;x
310093;Minister of Security;Ousmane Diop Socé;1936;1964;1999;PA;Compassionate Gentleman;Very High;Diop3;x
310094;Minister of Security;Ahmed Kotoko;1936;1964;1999;PA;Back Stabber;Very High;Ahmed_Kotoko;x
310095;Head of Military Intelligence;Ahmed Kotoko;1936;1964;1999;PA;Political Specialist;Very High;Ahmed_Kotoko;x
310096;Head of Military Intelligence;Serigne Saliou Mbacké;1936;1964;1999;PA;Technical Specialist;Very High;Mbacké1;x
310097;Head of Military Intelligence;Farimang Mamadi Singateh;1936;1964;1999;PA;Dismal Enigma;Very High;unknown;x
310098;Head of Military Intelligence;Mohamed Bechir-Sow;1936;1964;1999;PA;Logistics Specialist;Very High;Sow;x
310099;Head of Military Intelligence;Ousmane Diop Socé;1936;1964;1999;PA;Industrial Specialist;Very High;Diop3;x
310100;Head of Military Intelligence;Garan Fabou Kouyaté;1945;1964;1999;PA;Naval Intelligence Specialist;Very High;unknown;x
310101;Chief of Staff;Ebrima Joof;1936;1964;1999;PA;School of Mass Combat;Very High;unknown;x
310102;Chief of Staff;Alhaji Alieu Ebrima Cham Joof;1944;1964;1999;PA;School of Fire Support;Very High;Joof;x
310103;Chief of Staff;Mamadou Ouédraogo;1936;1964;1999;PA;School of Defence;Very High;Ouédraogo;x
310104;Chief of Staff;Nazi Boni;1936;1964;1999;PA;School of Manoeuvre;Very High;Boni;x
310105;Chief of Staff;Mohamed Bechir-Sow;1936;1964;1999;PA;School of Psychology;Very High;Sow;x
310106;Chief of Army;Ebrima Joof;1936;1964;1999;PA;Decisive Battle Doctrine;Very High;unknown;x
310107;Chief of Army;Alhaji Alieu Ebrima Cham Joof;1944;1964;1999;PA;Armoured Spearhead Doctrine;Very High;Joof;x
310108;Chief of Army;Mamadou Ouédraogo;1936;1964;1999;PA;Static Defence Doctrine;Very High;Ouédraogo;x
310109;Chief of Army;Nazi Boni;1936;1964;1999;PA;Elastic Defence Doctrine;Very High;Boni;x
310110;Chief of Army;Mohamed Bechir-Sow;1936;1964;1999;PA;Guns and Butter Doctrine;Very High;Sow;x
310111;Chief of Navy;Diongolo Traore;1936;1964;1999;PA;Indirect Approach Doctrine;Very High;Traore;x
310112;Chief of Navy;Oumar Ba;1936;1964;1999;PA;Base Control Doctrine;Very High;Ba;x
310113;Chief of Navy;Amadou Karim Gaye;1936;1964;1999;PA;Decisive Naval Battle Doctrine;Very High;Gaye;x
310114;Chief of Navy;Garan Fabou Kouyaté;1945;1964;1999;PA;Open Seas Doctrine;Very High;unknown;x
310115;Chief of Navy;Serigne Mouhamadou Lamine Bara Mbacké;1945;1964;1999;PA;Power Projection Doctrine;Very High;Mbacké2;x
310116;Chief of Air Force;Serigne Mouhamadou Lamine Bara Mbacké;1945;1964;1999;PA;Naval Aviation Doctrine;Very High;Mbacké2;x
310117;Chief of Air Force;Mamadou Ouédraogo;1936;1964;1999;PA;Army Aviation Doctrine;Very High;Ouédraogo;x
310118;Chief of Air Force;Assan Musa Camara;1936;1964;1999;PA;Air Superiority Doctrine;Very High;unknown;x
310119;Chief of Air Force;Mahamat Yakouma;1944;1964;1999;PA;Carpet Bombing Doctrine;Very High;unknown;x
310120;Chief of Air Force;Oumar Ba;1936;1964;1999;PA;Vertical Envelopment Doctrine;Very High;Ba;x
310121;Head of State;Cecil Conton;1936;1964;1999;ML;Benevolent Gentleman;Very High;unknown;x
310122;Head of Government;Abdoulaye Sadji;1936;1964;1999;ML;Flamboyant Tough Guy;Very High;Sadji;x
310123;Foreign Minister;Amadou Hampâté Bâ;1936;1964;1999;ML;Ideological Crusader;Very High;Bâ;x
310124;Foreign Minister;Yorgui Koli;1936;1964;1999;ML;General Staffer;Very High;M533058;x
310125;Foreign Minister;Christophe Kalenzaga;1936;1964;1999;ML;Apologetic Clerk;Very High;Kalenzaga;x
310126;Foreign Minister;Cecil Conton;1936;1964;1999;ML;Great Compromiser;Very High;unknown;x
310127;Minister of Armament;Cecil Conton;1936;1964;1999;ML;Resource Industrialist;Very High;unknown;x
310128;Minister of Armament;Yorgui Koli;1936;1964;1999;ML;Military Entrepreneur;Very High;M533058;x
310129;Minister of Armament;Nouhoun Sigué;1936;1964;1999;ML;Infantry Proponent;Very High;Sigué;x
310130;Minister of Armament;Armand Pierre Angrand;1936;1964;1999;ML;Tank Proponent;Very High;Angrand;x
310131;Minister of Armament;Louis Le Gros;1936;1964;1999;ML;air to sea proponent;Very High;Gros;x
310132;Minister of Armament;John Mahoney;1936;1964;1999;ML;Submarine Proponent;Very High;unknown;x
310133;Minister of Armament;Diène Faye;1936;1964;1999;ML;Strategic Air Proponent;Very High;unknown;x
310134;Minister of Armament;Amadou Hampâté Bâ;1936;1964;1999;ML;Corrupt Kleptocrat;Very High;Bâ;x
310135;Minister of Security;Christophe Kalenzaga;1936;1964;1999;ML;Back Stabber;Very High;Kalenzaga;x
310136;Minister of Security;Cecil Conton;1936;1964;1999;ML;Man of the People;Very High;unknown;x
310137;Minister of Security;Abdoulaye Sadji;1936;1964;1999;ML;Crime Fighter;Very High;Sadji;x
310138;Minister of Security;Amadou Hampâté Bâ;1936;1964;1999;ML;Crooked Kleptocrat;Very High;Bâ;x
310139;Head of Military Intelligence;Cecil Conton;1936;1964;1999;ML;Industrial Specialist;Very High;unknown;x
310140;Head of Military Intelligence;Yorgui Koli;1936;1964;1999;ML;Logistics Specialist;Very High;M533058;x
310141;Head of Military Intelligence;Tertulien Vieyra;1936;1964;1999;ML;Naval Intelligence Specialist;Very High;unknown;x
310142;Chief of Staff;Yorgui Koli;1936;1964;1999;ML;School of Psychology;Very High;M533058;x
310143;Chief of Staff;Nouhoun Sigué;1936;1964;1999;ML;School of Mass Combat;Very High;Sigué;x
310144;Chief of Staff;Armand Pierre Angrand;1936;1964;1999;ML;School of Fire Support;Very High;Angrand;x
310145;Chief of Army;Yorgui Koli;1936;1964;1999;ML;Guns and Butter Doctrine;Very High;M533058;x
310146;Chief of Army;Nouhoun Sigué;1936;1964;1999;ML;Decisive Battle Doctrine;Very High;Sigué;x
310147;Chief of Army;Armand Pierre Angrand;1936;1964;1999;ML;Armoured Spearhead Doctrine;Very High;Angrand;x
310148;Chief of Navy;Louis Le Gros;1936;1964;1999;ML;Power Projection Doctrine;Very High;Gros;x
310149;Chief of Navy;John Mahoney;1936;1964;1999;ML;Indirect Approach Doctrine;Very High;unknown;x
310150;Chief of Navy;Tertulien Vieyra;1936;1964;1999;ML;Open Seas Doctrine;Very High;unknown;x
310151;Chief of Air Force;Louis Le Gros;1936;1964;1999;ML;Naval Aviation Doctrine;Very High;Gros;x
310152;Chief of Air Force;Diène Faye;1936;1964;1999;ML;Carpet Bombing Doctrine;Very High;unknown;x
310153;Head of State;Pierre Sarr N'Jie;1936;1964;1999;SL;Die-hard Reformer;Very High;N'Jie;x
310154;Head of Government;Pierre Sarr N'Jie;1936;1964;1999;SL;Ambitious Union Boss;Very High;N'Jie;x
310155;Foreign Minister;Ahmad ibn al-Amin al-Shinqiti;1936;1964;1999;SL;Biased Intellectual;Very High;unknown;x
310156;Foreign Minister;Baréma Bocoum;1936;1964;1999;SL;iron fisted brute;Very High;Bocoum;x
310157;Foreign Minister;Fily Dabo Sissoko;1936;1964;1999;SL;The Cloak N Dagger Schemer;Very High;AFR_fily_dabo_sissoko;x
310158;Minister of Armament;Gontchomé Sahoulba;1936;1964;1999;SL;Administrative Genius;Very High;AFR_gontchome_sahoulba;x
310159;Minister of Armament;Ngalandou Diouf;1936;1964;1999;SL;air to ground proponent;Very High;Diouf;x
310160;Minister of Armament;Burama Konte;1936;1964;1999;SL;Air Superiority Proponent;Very High;unknown;x
310161;Minister of Armament;Abbas Guèye;1936;1964;1999;SL;Battle fleet Proponent;Very High;Guèye;x
310162;Minister of Armament;Ahmad ibn al-Amin al-Shinqiti;1936;1964;1999;SL;Theoretical Scientist;Very High;unknown;x
310163;Minister of Armament;Quatre Sou Quatre;1936;1964;1999;SL;Laissez-Faire Capitalist;Very High;unknown;x
310164;Minister of Security;Pierre Sarr N'Jie;1936;1964;1999;SL;Silent Lawyer;Very High;N'Jie;x
310165;Minister of Security;Fily Dabo Sissoko;1936;1964;1999;SL;Efficient Sociopath;Very High;AFR_fily_dabo_sissoko;x
310166;Minister of Security;Baréma Bocoum;1936;1964;1999;SL;Prince of Terror;Very High;Bocoum;x
310167;Minister of Security;Quatre Sou Quatre;1936;1964;1999;SL;Compassionate Gentleman;Very High;unknown;x
310168;Head of Military Intelligence;Quatre Sou Quatre;1936;1964;1999;SL;Political Specialist;Very High;unknown;x
310169;Head of Military Intelligence;Ahmad ibn al-Amin al-Shinqiti;1936;1964;1999;SL;Technical Specialist;Very High;unknown;x
310170;Head of Military Intelligence;Fily Dabo Sissoko;1936;1964;1999;SL;Dismal Enigma;Very High;AFR_fily_dabo_sissoko;x
310171;Chief of Staff;Ngalandou Diouf;1936;1964;1999;SL;School of Defence;Very High;Diouf;x
310172;Chief of Staff;Louis Mbarick Fall;1936;1964;1999;SL;School of Manoeuvre;Very High;Fall;x
310173;Chief of Army;Ngalandou Diouf;1936;1964;1999;SL;Static Defence Doctrine;Very High;Diouf;x
310174;Chief of Army;Louis Mbarick Fall;1936;1964;1999;SL;Elastic Defence Doctrine;Very High;Fall;x
310175;Chief of Navy;Abbas Guèye;1936;1964;1999;SL;Decisive Naval Battle Doctrine;Very High;Guèye;x
310176;Chief of Navy;Aboubakar Sangoulé Lamizana;1936;1964;1999;SL;Base Control Doctrine;Very High;Aboubakar_Sangoule_Lamizana;x
310177;Chief of Air Force;Ngalandou Diouf;1936;1964;1999;SL;Army Aviation Doctrine;Very High;Diouf;x
310178;Chief of Air Force;Aboubakar Sangoulé Lamizana;1936;1964;1999;SL;Vertical Envelopment Doctrine;Very High;Aboubakar_Sangoule_Lamizana;x
310179;Chief of Air Force;Burama Konte;1936;1964;1999;SL;Air Superiority Doctrine;Very High;unknown;x
