U24;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
29534;Foreign Minister;Eduard Baar-Baarenfels;1936;1964;1999;FA;Iron Fisted Brute;High;M23005;x
29535;Foreign Minister;Albert Mendsdorff-Pouilly;1936;1964;1999;FA;Apologetic Clerk;Medium;M23049;x
29536;Foreign Minister;Wilhelm Wolff;1936;1964;1999;NS;Ideological Crusader;High;M23013;x
29537;Foreign Minister;Edmund Glaise-Horstenau;1936;1964;1999;NS;General Staffer;Medium;M23061;x
29538;Foreign Minister;Karl Gruber;1936;1964;1999;ML;Biased Intellectual;Low;M23023;x
29539;Foreign Minister;Leopold Figl;1936;1964;1999;ML;Great Compromiser;Medium;M23045;x
29540;Foreign Minister;Adolf Sch‰rf;1936;1964;1999;ML;Biased Intellectual;Medium;M23022;x
29541;Foreign Minister;Alfred Klahr;1936;1964;1999;LE;Ideological Crusader;High;M23033;x
29542;Foreign Minister;Willi Frank;1936;1964;1999;ST;Iron Fisted Brute;Medium;M23035;x
29543;Minister of Armament;Albert Mendsdorff-Pouilly;1936;1964;1999;PA;Administrative Genius;Medium;M23049;x
29544;Minister of Armament;Josef Dobretsberger;1936;1964;1999;FA;laissez-faire capitalist;High;M23069;x
29545;Minister of Armament;Paul von HegedÅe;1936;1964;1999;FA;Battle Fleet Proponent;High;M23009;x
29546;Minister of Armament;Rudolf Neumayr;1936;1964;1999;NS;Resource Industrialist;Medium;M23014;x
29547;Minister of Armament;Hans Fischbˆck;1936;1964;1999;NS;Military Entrepreneur;High;M23072;x
29548;Minister of Armament;Alfred Maleta;1936;1964;1999;NS;Tank Proponent;Medium;M23073;x
29549;Minister of Armament;Eduard Heinl;1936;1964;1999;ML;Theoretical Scientist;Medium;M23024;x
29550;Minister of Armament;Karl Gruber;1936;1964;1999;ML;Air Superiority Proponent;Low;M23023;x
29551;Minister of Armament;Karl Renner;1936;1964;1999;SC;Strategic Air Proponent;Low;M23021;x
29552;Minister of Armament;Karl Tuppy;1936;1964;1999;SD;Corrupt Kleptocrat;Low;M23077;x
29553;Minister of Armament;Fritz Stˆckinger;1936;1964;1999;SD;Air to Ground Proponent;High;M23078;x
29554;Minister of Armament;Ludwig Huelgerth;1936;1964;1999;SD;Air to Sea Proponent;Medium;M23052;x
29555;Minister of Armament;Robert Winterstein;1936;1964;1999;LE;Submarine Proponent;Medium;M23025;x
29556;Minister of Armament;Erwin Puschmann;1936;1964;1999;ST;Infantry Proponent;Medium;M23034;x
29557;Minister of Security;Kurt Schuschnigg;1936;1964;1999;FA;Compassionate Gentleman;High;M23002;x
29558;Minister of Security;Constantin Dumba;1936;1964;1999;FA;Man of the People;Medium;M23084;x
29559;Minister of Security;Arthur Seyss-Inquart;1936;1964;1999;NS;Silent Lawyer;High;M23011;x
29560;Minister of Security;Hanns Rauter;1936;1964;1999;NS;Man of the People;High;M23086;x
29561;Minister of Security;Edmund Glaise-Horstenau;1936;1964;1999;NS;Prince of Terror;Medium;M23050;x
29562;Minister of Security;Robert Winterstein;1936;1964;1999;SC;Crooked Kleptocrat;Medium;M23025;x
29563;Minister of Security;Karl Tuppy;1936;1964;1999;SC;Efficient Sociopath;Low;M23077;x
29564;Minister of Security;Franz Sebek;1936;1964;1999;SD;Compassionate Gentleman;High;M23036;x
29565;Minister of Security;Otto Bauer;1936;1964;1999;LE;Back Stabber;Very Low;M23031;x
29566;Minister of Security;Willi Frank;1936;1964;1999;ST;Crime Fighter;Medium;M23035;x
29567;Head of Military Intelligence;Constantin Dumba;1936;1964;1999;FA;Naval Intelligence Specialist;Medium;M23084;x
29568;Head of Military Intelligence;Karl Eglseer;1936;1964;1999;FA;Logistics Specialist;High;M23095;x
29569;Head of Military Intelligence;Wilhelm Wolff;1936;1964;1999;NS;Technical Specialist;High;M23013;x
29570;Head of Military Intelligence;Alexander Lˆhr;1936;1964;1999;NS;Dismal Enigma;Medium;M23010;x
29571;Head of Military Intelligence;Robert Winterstein;1936;1964;1999;SC;Technical Specialist;High;M23025;x
29572;Head of Military Intelligence;Julius Raab;1936;1964;1999;SC;Industrial Specialist;Medium;M23004;x
29573;Head of Military Intelligence;Franz Sebek;1936;1964;1999;SD;Political Specialist;High;M23036;x
29574;Head of Military Intelligence;Richard Bernaschek;1936;1964;1999;ST;Technical Specialist;High;M23038;x
29575;Chief of Staff;O. Meixner von Zweienstamm;1936;1964;1999;PA;School of Defence;Medium;M23103;x
29576;Chief of Staff;Walter Ernst;1936;1964;1999;FA;School of Defence;High;M23104;x
29577;Chief of Staff;Rudolf von Brudermann;1936;1964;1999;FA;School of Manoeuvre;High;M23105;x
29578;Chief of Staff;Emil Hickmann;1936;1964;1999;NS;School of Manoeuvre;High;M23017;x
29579;Chief of Staff;Alfred Hubicki;1936;1964;1999;NS;School of Psychology;Medium;M23107;x
29580;Chief of Staff;Eugen Beyer;1936;1964;1999;NS;School of Fire Support;Medium;M23018;x
29581;Chief of Staff;Wilhelm Zehner;1936;1964;1999;SC;School of Mass Combat;High;M23008;x
29582;Chief of Staff;Adolf Sch‰rf;1936;1964;1999;SD;School of Fire Support;Medium;M23022;x
29583;Chief of Staff;Ferdinand Strasser;1936;1964;1999;LE;School of Manoeuvre;High;M23037;x
29584;Chief of Army;Eric von Klopfenburg;1936;1964;1999;PA;Static Defence Doctrine;High;M23039;x
29585;Chief of Army;O. Meixner von Zweienstamm;1936;1964;1999;FA;Guns and Butter Doctrine;Medium;M23103;x
29586;Chief of Army;Eugen Beyer;1936;1964;1999;NS;Elastic Defence Doctrine;High;M23018;x
29587;Chief of Army;Lothar Rendulic;1936;1964;1999;NS;Armoured Spearhead Doctrine;Medium;M23118;x
29588;Chief of Army;Heinrich Gleissner;1936;1964;1999;SC;Decisive Battle Doctrine;Very Low;M23028;x
29589;Chief of Army;Richard Bernaschek;1936;1964;1999;LE;Static Defence Doctrine;Medium;M23038;x
29590;Chief of Navy;Ignaz Seipel;1936;1964;1999;FA;Power Projection Doctrine;High;M23124;x
29591;Chief of Navy;Emil Hickmann;1936;1964;1999;NS;Open Seas Doctrine;Low;M23017;x
29592;Chief of Navy;Robert Winterstein;1936;1964;1999;SC;Indirect Approach Doctrine;Medium;M23025;x
29593;Chief of Navy;Eric von Klopfenburg;1936;1964;1999;LE;Open Seas Doctrine;High;M23039;x
29594;Chief of Navy;Josef Teufl;1936;1964;1999;ST;Base Control Doctrine;Medium;M23047;x
29595;Chief of Air Force;W. Ehrenburg von LÅEtitz;1936;1964;1999;PA;Army Aviation Doctrine;High;M23082;x
29596;Chief of Air Force;Otto Schˆbel;1936;1964;1999;FA;Vertical Envelopment Doctrine;High;M23030;x
29597;Chief of Air Force;Josef BÅEckel;1936;1964;1999;NS;Carpet Bombing Doctrine;High;M23042;x
29598;Chief of Air Force;Julius Yllam;1936;1964;1999;SC;Air Superiority Doctrine;Low;M23040;x
29599;Chief of Air Force;Egon Berger-Waldenegg;1936;1964;1999;SC;Carpet Bombing Doctrine;High;M23003;x
29600;Head of Military Intelligence;Kurt Schuschnigg;1936;1964;1999;FA;Political Specialist;Undying;M23002;x
29601;Chief of Staff;Kurt Schuschnigg;1936;1964;1999;FA;School of Fire Support;Undying;M23002;x
29602;Head of State;Alfred Hubicki;1936;1964;1999;NS;Stern Imperialist;High;M23107;x
29603;Chief of Air Force;Artur Breycha-Vauthier;1936;1964;1999;LE;Naval Aviation Doctrine;Low;M23136;x
29604;Foreign Minister;Alfred von Arbengau;1936;1964;1999;PA;Biased Intellectual;Very High;kaiserreich AlfredRappaportvA;x
29605;Minister of Security;Michael Hainisch;1936;1964;1999;FA;Compassionate Gentleman;Very High;kaiserreich hainisch;x
29606;Head of Military Intelligence;Alois Schˆnburg-Hartenstein;1936;1964;1999;FA;Logistics Specialist;Very High;kaiserreich schonburghartenstein2;x
29607;Chief of Staff;Eugen von Habsburg-Lothringen ;1936;1964;1999;PA;School of Fire Support;Very High;kaiserreich archdukeeugen;x
29608;Chief of Navy;Franz von Keil;1950;1964;1999;PA;Indirect Approach Doctrine;Very High;none;x
29609;Chief of Air Force;Benno von Fernbrugg;1936;1964;1999;PA;Army Aviation Doctrine;Very High;kaiserreich fernbrugg;x
29610;Chief of Army;Eduard von Bˆhm-Ermolli;1936;1964;1999;FA;static defence doctrine;Very High;kaiserreich bohmermolli;x
29611;Chief of Staff;Eduard von Bˆhm-Ermolli;1936;1964;1999;FA;School of Mass Combat;Very High;kaiserreich bohmermolli;x
29612;Head of Military Intelligence;Ernst Kaltenbrunner;1936;1964;1999;NS;Logistics Specialist;High;M138;x
29613;Chief of Staff;Julius Ringel;1944;1964;1999;PA;School of Manoeuvre;Medium;M169;x
29614;Chief of Army;Julius Ringel;1942;1964;1999;PA;Guns and Butter Doctrine;Medium;M169;x
29615;Minister of Security;Arthur Seyss-Inquart;1943;1964;1999;NS;Silent Lawyer;Very High;M58;x
29616;Foreign Minister;Arthur Seyss-Inquart;1945;1964;1999;NS;Iron Fisted Brute;Very High;M58;x
29617;Head of State;MiklÛs Horthy de Nagyb·nya;1936;1964;1999;FA;Resigned Generalissimo;High;M21001;x
29618;Head of Government;Gyula Gˆmbˆs de Jakfa;1936;1964;1999;FA;Flamboyant Tough Guy;High;M21002;x
29619;Foreign Minister;K·lm·n K·nya;1936;1964;1999;FA;Great Compromiser;Medium;M21003;x
29620;Minister of Armament;TihamÈr Fabinyi;1936;1964;1999;FA;Military Entrepreneur;Medium;M21004;x
29621;Minister of Security;MiklÛs Kozma;1936;1964;1999;FA;Prince of Terror;Medium;M21005;x
29622;Head of Military Intelligence;Gyula Gˆmbˆs de Jakfa;1936;1964;1999;FA;Political Specialist;High;M21002;x
29623;Chief of Staff;Gust·v Henneyey;1936;1964;1999;FA;School of Mass Combat;High;M21007;x
29624;Chief of Army;Istv·n Shvoy;1936;1964;1999;FA;Decisive Battle Doctrine;Medium;M21008;x
29625;Chief of Navy;MiklÛs Horthy de Nagyb·nya;1936;1964;1999;FA;Decisive Naval Battle Doctrine;Medium;M21001;x
29626;Chief of Air Force;L·szlÛ Tomor;1936;1964;1999;FA;Air Superiority Doctrine;Medium;M21010;x
29627;Head of State;Ferenc Sz·lasi;1936;1964;1999;NS;Powerhungry Demagogue;High;M21021;x
29628;Head of State;MiklÛs Horthy de Nagyb·nya;1936;1964;1999;NS;Resigned Generalissimo;High;M21001;x
29629;Head of State;S.K.u.K.H. Otto I von Habsburg;1936;1964;1999;PA;young kaiser;High;kaiserreich ottoivh;x
29630;Head of State;K·roly Peyer;1936;1964;1999;SD;Insignificant Layman;High;M21045;x
29631;Head of State;Zolt·n Tildy;1936;1964;1999;SC;Autocratic Charmer;High;M21011;x
29632;Head of State;Zolt·n Tildy;1936;1964;1999;ST;Autocratic Charmer;High;M21011;x
29633;Head of State;BÈla ZsedÈnyi;1936;1964;1999;ST;Stern Imperialist;High;M21031;x
29634;Head of State;L·szÛ Rajk;1936;1964;1999;ST;Autocratic Charmer;High;M21035;x
29635;Head of State;M·ty·s R·kosi;1936;1964;1999;ST;Powerhungry Demagogue;High;M21032;x
29636;Head of Government;Dˆme SztÛjay;1936;1964;1999;NS;Happy Amateur;High;M21051;x
29637;Head of Government;Jenˆ R·cz;1936;1964;1999;NS;Political Protege;High;M21022;x
29638;Head of Government;K. Dar·nyi de Pusztaszentgyˆrgyi;1936;1964;1999;FA;Smiling Oilman;High;M21053;x
29639;Head of Government;BÈla ImrÈdy de Omoravia;1936;1964;1999;FA;Corporate Suit;High;M21024;x
29640;Head of Government;P·l Teleki de Szek;1936;1964;1999;FA;Naive Optimist;High;M21055;x
29641;Head of Government;L·szlÛ B·rdossy;1936;1964;1999;FA;Silent Workhorse;High;M21056;x
29642;Head of Government;M. K·llay de Nagy-KallÛ;1936;1964;1999;FA;Happy Amateur;High;M21057;x
29643;Head of Government;GÈza Lakatos;1936;1964;1999;FA;Old General;High;M21058;x
29644;Head of Government;BÈla MiklÛs de DalnÛk;1936;1964;1999;PA;Corporate Suit;High;M21059;x
29645;Head of Government;Karoly Barth· von D·lnokfalva;1936;1964;1999;PA;Old General;High;M21060;x
29646;Head of Government;Arp·d Szakasits;1936;1964;1999;SD;Happy Amateur;High;M21061;x
29647;Head of Government;Zolt·n Tildy;1936;1964;1999;SC;Silent Workhorse;High;M21011;x
29648;Head of Government;Ferenc Nagy;1936;1964;1999;SC;Happy Amateur;High;M21012;x
29649;Head of Government;L·szlÛ Rajk;1936;1964;1999;ST;Flamboyant Tough Guy;High;M21035;x
29650;Head of Government;M·tyas R·kosi;1936;1964;1999;ST;Backroom Backstabber;High;M21032;x
29651;Foreign Minister;Dˆme SztÛjay;1936;1964;1999;NS;Ideological Crusader;Medium;M21051;x
29652;Foreign Minister;G·bor KemÈny;1936;1964;1999;NS;Great Compromiser;Medium;M21067;x
29653;Foreign Minister;BÈla ImrÈdy de Omoravia;1936;1964;1999;FA;Ideological Crusader;Medium;M21024;x
29654;Foreign Minister;Istv·n Cs·ky;1936;1964;1999;FA;The Cloak N Dagger Schemer;Medium;M21070;x
29655;Foreign Minister;L·szlÛ B·rdossy;1936;1964;1999;FA;Iron Fisted Brute;Medium;M21056;x
29656;Foreign Minister;Gust·v Henneyey;1936;1964;1999;FA;General Staffer;High;M21007;x
29657;Foreign Minister;Edgar Keksz;1936;1964;1999;PA;Iron Fisted Brute;Medium;M21073;x
29658;Foreign Minister;Endre Bajcsy-Zsilinszky;1936;1964;1999;PA;General Staffer;Medium;M21074;x
29659;Foreign Minister;Arp·d Szakasits;1936;1964;1999;SD;Biased Intellectual;High;M21061;x
29660;Foreign Minister;Francois Deak;1936;1964;1999;SC;Apologetic Clerk;Medium;M21076;x
29661;Foreign Minister;Ferenc Nagy;1936;1964;1999;SC;Great Compromiser;High;M21012;x
29662;Foreign Minister;J·nos Gyˆngyˆsi;1936;1964;1999;SC;Great Compromiser;Medium;M21013;x
29663;Foreign Minister;Erik Moln·r;1936;1964;1999;ST;Ideological Crusader;Medium;M21079;x
29664;Foreign Minister;Matta Zalka;1936;1964;1999;ST;General Staffer;Medium;M21037;x
29665;Foreign Minister;L·szlÛ Rajk;1936;1964;1999;ST;Iron Fisted Brute;Medium;M21035;x
29666;Minister of Armament;Jenˆ R·cz;1936;1964;1999;NS;laissez-faire capitalist;Medium;M21022;x
29667;Minister of Armament;Bela ImrÈdy de Omoravia;1936;1964;1999;FA;Infantry Proponent;Medium;M21024;x
29668;Minister of Armament;Lajos RemÈnyi-Schneller;1936;1964;1999;FA;Administrative Genius;Medium;M21084;x
29669;Minister of Armament;Laszlo Endre;1936;1964;1999;FA;Strategic Air Proponent;Medium;M21085;x
29670;Minister of Armament;Imre Oltv·nyi;1936;1964;1999;PA;Administrative Genius;Medium;M21086;x
29671;Minister of Armament;Edgar Keksz;1936;1964;1999;PA;Corrupt Kleptocrat;Medium;M21073;x
29672;Minister of Armament;Etienne de Winchkler;1936;1964;1999;PA;Resource Industrialist;Medium;M21088;x
29673;Minister of Armament;Reszˆ Kastner;1936;1964;1999;SD;Administrative Genius;Medium;M21089;x
29674;Minister of Armament;Albert Apponyi;1936;1964;1999;SC;Strategic Air Proponent;Medium;M21090;x
29675;Minister of Armament;Miklos Olgyay;1936;1964;1999;SC;Resource Industrialist;Medium;M21014;x
29676;Minister of Armament;BÈla ZsedÈnyi;1936;1964;1999;ST;Infantry Proponent;High;M21031;x
29677;Minister of Armament;Ernˆ Gerˆ;1936;1964;1999;ST;Resource Industrialist;Medium;M21093;x
29678;Minister of Armament;Zolt·n Vas;1936;1964;1999;ST;Military Entrepreneur;Medium;M21034;x
29679;Minister of Security;Andor Jaross;1936;1964;1999;NS;Prince of Terror;Medium;M21025;x
29680;Minister of Security;G·bor Vajna;1936;1964;1999;NS;Man of the People;Medium;M21096;x
29681;Minister of Security;K. Dar·nyi de Pusztaszentgyˆrgyi;1936;1964;1999;FA;Back Stabber;Medium;M21053;x
29682;Minister of Security;P·l Teleki de Szek;1936;1964;1999;FA;Compassionate Gentleman;Low;M21055;x
29683;Minister of Security;Ferenc Keresztes-Fischer;1936;1964;1999;FA;Silent Lawyer;High;M21100;x
29684;Minister of Security;M. K·llay de Nagy-KallÛ;1936;1964;1999;FA;Man of the People;Medium;M21057;x
29685;Minister of Security;Kalm·n Szell;1936;1964;1999;FA;Crime Fighter;Medium;M21103;x
29686;Minister of Security;Edgar Keksz;1936;1964;1999;PA;Crooked Kleptocrat;Medium;M21073;x
29687;Minister of Security;Laszlo Baky;1936;1964;1999;PA;Crime Fighter;Medium;M21105;x
29688;Minister of Security;Jozsef Revay;1936;1964;1999;SD;Crime Fighter;Medium;M21107;x
29689;Minister of Security;JÛzsef SzÈll;1936;1964;1999;SC;Efficient Sociopath;Medium;M21108;x
29690;Minister of Security;MiklÛs Bonczos;1936;1964;1999;SC;Silent Lawyer;Medium;M21109;x
29691;Minister of Security;Mihaly Farkas;1936;1964;1999;ST;Prince of Terror;Medium;M21110;x
29692;Minister of Security;L·szlÛ Rajk;1936;1964;1999;ST;Crime Fighter;Medium;M21035;x
29693;Minister of Security;M·ty·s R·kosi;1936;1964;1999;ST;Crooked Kleptocrat;Very High;M21032;x
29694;Minister of Security;Imre Nagy;1936;1964;1999;ST;Back Stabber;Medium;M21113;x
29695;Minister of Security;Ferenc Erdei;1936;1964;1999;ST;Compassionate Gentleman;Medium;M21114;x
29696;Head of Military Intelligence;Ferenc Rajniss;1936;1964;1999;NS;Dismal Enigma;Medium;M21115;x
29697;Head of Military Intelligence;Andor Jaross;1936;1964;1999;NS;Political Specialist;Medium;M21025;x
29698;Head of Military Intelligence;Rezsˆ Andorka;1936;1964;1999;FA;Technical Specialist;Medium;M21117;x
29699;Head of Military Intelligence;Mihaly Ujv·ri;1936;1964;1999;FA;Logistics Specialist;High;M21118;x
29700;Head of Military Intelligence;Andr·s Z·kÛ;1936;1964;1999;FA;Political Specialist;Medium;M21119;x
29701;Head of Military Intelligence;K·d·r Gyula;1936;1964;1999;FA;Dismal Enigma;Medium;M21120;x
29702;Head of Military Intelligence;Edgar Keksz;1936;1964;1999;PA;Naval Intelligence Specialist;Medium;M21073;x
29703;Head of Military Intelligence;Ferenc Keresztes-Fischer;1936;1964;1999;PA;Industrial Specialist;Medium;M21100;x
29704;Head of Military Intelligence;K·roly Peyer;1936;1964;1999;SD;Industrial Specialist;Low;M21045;x
29705;Head of Military Intelligence;Zolt·n Tildy;1936;1964;1999;SC;Dismal Enigma;Medium;M21011;x
29706;Head of Military Intelligence;JÛzsef SzÈll;1936;1964;1999;SC;Political Specialist;Medium;M21108;x
29707;Head of Military Intelligence;Ernˆ Gerˆ;1936;1964;1999;ST;Logistics Specialist;Medium;M21093;x
29708;Head of Military Intelligence;L·szlÛ Rajk;1936;1964;1999;ST;Political Specialist;Medium;M21035;x
29709;Chief of Staff;Lajos Csatay von Csatai;1936;1964;1999;NS;School of Manoeuvre;Medium;M21128;x
29710;Chief of Staff;K·rolyi Beregffy;1936;1964;1999;NS;School of Manoeuvre;Medium;M21129;x
29711;Chief of Staff;Karoly Barth· von D·lnokfalva;1936;1964;1999;FA;School of Psychology;Medium;M21060;x
29712;Chief of Staff;Vilmos Nagy;1936;1964;1999;FA;School of Defence;Medium;M21132;x
29713;Chief of Staff;SandÛr Szurmay;1936;1964;1999;FA;School of Fire Support;Medium;M21133;x
29714;Chief of Staff;Vilmos Rˆder;1936;1964;1999;PA;School of Fire Support;Medium;M21135;x
29715;Chief of Staff;J·nos Vˆrˆs;1936;1964;1999;SC;School of Manoeuvre;Medium;M21017;x
29716;Chief of Staff;Matta Zalka;1936;1964;1999;ST;School of Psychology;Medium;M21037;x
29717;Chief of Army;Lajos Csatay von Csatai;1936;1964;1999;NS;Armoured Spearhead Doctrine;Medium;M21128;x
29718;Chief of Army;K·rolyi Beregffy;1936;1964;1999;NS;Guns and Butter Doctrine;Medium;M21129;x
29719;Chief of Army;Henrik Werth;1936;1964;1999;FA;Static Defence Doctrine;Medium;M21142;x
29720;Chief of Army;Edgar Keksz;1936;1964;1999;FA;Guns and Butter Doctrine;Medium;M21073;x
29721;Chief of Army;GÈza Lakatos;1936;1964;1999;FA;Elastic Defence Doctrine;Low;M21058;x
29722;Chief of Army;BÈla MiklÛs de DalnÛk;1936;1964;1999;PA;Static Defence Doctrine;Medium;M21059;x
29723;Chief of Army;HugÛ SÛnyi;1936;1964;1999;PA;Decisive Battle Doctrine;Medium;M21146;x
29724;Chief of Army;Gabor Sziszkalatay;1936;1964;1999;SD;Guns and Butter Doctrine;Medium;M21136;x
29725;Chief of Army;Ferenc Szombathelyi;1936;1964;1999;SC;Static Defence Doctrine;High;M21148;x
29726;Chief of Army;J·nos Vˆrˆs;1936;1964;1999;SC;Elastic Defence Doctrine;Medium;M21017;x
29727;Chief of Army;Nikolaj Berzin;1936;1964;1999;ST;Decisive Battle Doctrine;Medium;M21038;x
29728;Chief of Navy;Sandor Csia;1936;1964;1999;NS;Base Control Doctrine;Medium;M21151;x
29729;Chief of Navy;Edgar Keksz;1936;1964;1999;PA;Base Control Doctrine;Medium;M21073;x
29730;Chief of Navy;Otto I Habsburg;1936;1964;1999;PA;Indirect Approach Doctrine;High;M21044;x
29731;Chief of Navy;Reszˆ Kastner;1936;1964;1999;SD;Base Control Doctrine;High;M21089;x
29732;Chief of Navy;Francois Deak;1936;1964;1999;SC;Power Projection Doctrine;High;M21076;x
29733;Chief of Navy;K·lm·n Hardy;1936;1964;1999;ST;Decisive Naval Battle Doctrine;Medium;M21039;x
29734;Chief of Air Force;Sandor Maguarosy;1936;1964;1999;NS;Army Aviation Doctrine;Medium;M21030;x
29735;Chief of Air Force;Ferenc Sz·lasi;1936;1964;1999;NS;Naval Aviation Doctrine;Medium;M21021;x
29736;Chief of Air Force;Ferenc Feketehalmy-Czeydner;1936;1964;1999;FA;Army Aviation Doctrine;Medium;M21161;x
29737;Chief of Air Force;Gyˆrghyi De Brody;1936;1964;1999;FA;Vertical Envelopment Doctrine;Medium;M21040;x
29738;Chief of Air Force;K·lm·n Ternegg-Ratz;1936;1964;1999;PA;Army Aviation Doctrine;Medium;M21163;x
29739;Chief of Air Force;Ferenc Keresztes-Fischer;1936;1964;1999;PA;Air Superiority Doctrine;High;M21100;x
29740;Chief of Air Force;Edgar Keksz;1936;1964;1999;SD;Air Superiority Doctrine;Medium;M21073;x
29741;Chief of Air Force;BÈla R·kosi;1936;1964;1999;SC;Vertical Envelopment Doctrine;Medium;M21020;x
29742;Chief of Air Force;Gyˆrghyi De Brody;1936;1964;1999;ST;Air Superiority Doctrine;Medium;M21040;x
29743;Head of State;MiklÛs Horthy de Nagyb·nya;1936;1964;1999;SC;Resigned Generalissimo;High;M21001;x
29744;Foreign Minister;Ferenc Sz·lasi;1936;1964;1999;NS;Iron Fisted Brute;Medium;M21021;x
29745;Head of Military Intelligence;Sandor Csia;1936;1964;1999;NS;Industrial Specialist;Medium;M21151;x
29746;Chief of Army;Ferenc Feketehalmy-Czeydner;1936;1964;1999;NS;Elastic Defence Doctrine;Medium;M21161;x
29747;Head of State;GÈza Lakatos;1936;1964;1999;PA;Resigned Generalissimo;High;M21058;x
29748;Chief of Staff;Gabor Sziszkalatay;1936;1964;1999;ST;School of Psychology;Medium;M21136;x
29749;Head of Government;Ferenc Keresztes-Fischer;1936;1964;1999;FA;Happy Amateur;High;M21100;x
29750;Foreign Minister;P·l Teleki de Szek;1936;1964;1999;FA;Great Compromiser;High;M21055;x
29751;Foreign Minister;Ferenc Keresztes-Fischer;1936;1964;1999;FA;Apologetic Clerk;High;M21100;x
29752;Foreign Minister;M. K·llay de Nagy-KallÛ;1936;1964;1999;FA;General Staffer;High;M21057;x
29753;Foreign Minister;Jenˆ Ghyczy;1936;1964;1999;FA;Apologetic Clerk;High;M21179;x
29754;Head of State;Oskar Kokoschka ;1936;1964;1999;NS;Powerhungry Demagogue;High;kaiserreich OskarKokoschka ;x
29755;Head of Government;Oskar Kokoschka ;1936;1964;1999;NS;Happy Amateur;High;kaiserreich OskarKokoschka ;x
