U51;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
8146456;Minister of Armament;Arthur Tenney Emerson;1943;1970;1999;PA;Battle Fleet Proponent;Medium;M571014;X
8146457;Minister of Armament;John E. Anderson;1946;1970;1999;PA;Military Entrepreneur;Medium;M571016;X
8146458;Minister of Armament;William Lewis Moody Jr.;1936;1970;1999;SC;Military Entrepreneur;Medium;William Lewis Moody Jr;X
8146459;Minister of Armament;William A. Blakley;1936;1970;1999;SC;Laissez-Faire Capitalist;Medium;William_Arvis_Blakley;X
8146460;Minister of Armament;James H. Davis;1936;1970;1999;SC;Keynesian Economy;Medium;James H Davis;X
8146461;Minister of Armament;Beauford Jester;1942;1970;1999;SC;Resource Industrialist;Medium;Beauford_Jester;X
8146462;Minister of Armament;Roy Hofheinz;1944;1970;1999;SC;Administrative Genius;Medium;M571015;X
8146463;Minister of Armament;Ben Ramsey;1948;1970;1999;SC;Industrialiser;Medium;Ben Ramsey;X
8146464;Minister of Armament;Bill Noël;1956;1970;1999;SC;Bank President;Medium;Bill Noël;X
8146465;Minister of Armament;William P. Hobby;1936;1970;1999;ML;Resource Industrialist;Medium;William P Hobby;X
8146466;Minister of Armament;Pattillo Higgins;1936;1970;1999;ML;Oil Baron;Medium;Pattillo Higgins;X
8146467;Minister of Armament;Robert L. Dillard;1939;1970;1999;ML;Theoretical Scientist;Medium;M571013;X
8146468;Minister of Armament;Dolph Briscoe Jr.;1946;1970;1999;ML;Military Entrepreneur;Medium;Dolph_Briscoe;X
8146469;Minister of Armament;Malouf Abraham Sr.;1953;1970;1999;ML;Oil Baron;Medium;Malouf Abraham Sr;X
8146470;Minister of Armament;John Goodwin Tower, Jr.;1956;1970;1999;ML;Laissez-Faire Capitalist;Medium;John_Goodwin_Tower;X
8146471;Minister of Armament;Robert B. Anderson;1950;1970;1999;ML;Resource Industrialist;Medium;USA Robert Anderson;X
8146472;Minister of Armament;Jesse H. Jones;1936;1970;1999;SL;Construction Magnate;Medium;M571004;X
8146473;Minister of Armament;William R. Poage;1936;1970;1999;SL;Administrative Genius;Medium;William R Poage;X
8146474;Minister of Armament;Frank Willis Mayborn;1936;1970;1999;SL;Laissez-Faire Capitalist;Medium;Frank_W_Mayborn;X
8146475;Minister of Armament;Lyndon B. Johnson;1936;1970;1999;SL;Resource Industrialist;Medium;Lyndon_B_Johnson;X
8146476;Minister of Armament;Jack Brooks;1953;1970;1999;SL;Resource Industrialist;Medium;Jack Brooks;X
8146477;Minister of Armament;John J. Herrera;1936;1970;1999;SD;Resource Industrialist;Medium;John_J_Herrera;X
8146478;Minister of Armament;Bascom N. Timmons;1936;1970;1999;LE;Administrative Genius;Medium;Bascom N Timmons;X
8146479;Minister of Armament;Moses Leroy;1936;1970;1999;ST;Battle Fleet Proponent;Medium;Moses_Leroy;X
8146480;Minister of Armament;Francisca Reyes Esparza;1936;1970;1999;ST;Military Entrepreneur;Medium;Francisca Reyes Esparza;X
8146481;Minister of Security;Edwin Walker;1944;1970;1999;NS;Prince of Terror;High;Edwin A Walker;X
8146482;Minister of Security;Earle Bradford Mayfield;1936;1970;1999;PA;Silent Lawyer;Medium;Earle Bradford Mayfield;X
8146483;Minister of Security;Oscar F. Holcombe;1936;1970;1999;PA;Man of the People;Medium;M571005;X
8146484;Minister of Security;Walton Walker;1936;1970;1999;PA;Compassionate Gentleman;High;L60361;X
8146485;Minister of Security;Cornelius Pickett;1937;1970;1999;PA;Efficient Sociopath;Medium;M571017;X
8146486;Minister of Security;Woodall Rodgers;1944;1970;1999;PA;Compassionate Gentleman;Medium;M571018;X
8146487;Minister of Security;Joseph Civello;1956;1970;1999;PA;Efficient Sociopath;Medium;Joseph Civello;X
8146488;Minister of Security;James E. Ferguson;1936;1970;1999;SC;Crooked Kleptocrat;Medium;James E Ferguson;X
8146489;Minister of Security;Frank Hamer;1936;1970;1999;SC;Crime Fighter;Medium;Frank Hamer;X
8146490;Minister of Security;Roy Miller;1936;1970;1999;SC;Media Magnate;Medium;Roy Miller;X
8146491;Minister of Security;John Lee Smith;1936;1970;1999;SC;Silent Lawyer;Medium;John Lee Smith;X
8146492;Minister of Security;Hatton W. Sumners;1936;1970;1999;SC;Prince of Terror;Medium;Hatton_W_Sumners;X
8146493;Minister of Security;Martin Dies Jr.;1938;1970;1999;SC;Back Stabber;Medium;Martin Dies Jr;X
8146494;Minister of Security;William P. Hobby;1936;1970;1999;ML;Crime Fighter;Medium;William P Hobby;X
8146495;Minister of Security;Oveta Culp Hobby;1936;1970;1999;ML;Man of the People;Medium;Oveta_Culp_Hobby;X
8146496;Minister of Security;Tom C. Clark;1945;1970;1999;ML;Compassionate Gentleman;Medium;Tom_C_Clark;X
8146497;Minister of Security;William Merritt Steger;1960;1970;1999;ML;Silent Lawyer;Medium;William_Merritt_Steger;X
8146498;Minister of Security;Frank Willis Mayborn;1936;1970;1999;SL;Silent Lawyer;Medium;Frank_W_Mayborn;X
8146499;Minister of Security;William R. Poage;1936;1970;1999;SL;Back Stabber;Medium;William R Poage;X
8146500;Minister of Security;Ima Hogg;1936;1970;1999;SL;Compassionate Gentleman;Medium;Ima_Hogg;X
8146501;Minister of Security;Sarah T. Hughes;1936;1970;1999;SL;Crime Fighter;Medium;Sarah T Hughes;X
8146502;Minister of Security;George B. Parr;1936;1970;1999;SL;Crooked Kleptocrat;Medium;George B Parr;X
8146503;Minister of Security;Harold Barefoot Sanders Jr.;1952;1970;1999;SL;Crime Fighter;Medium;Harold Barefoot Sanders Jr;X
8146504;Minister of Security;Don Yarborough;1955;1970;1999;SL;Compassionate Gentleman;Medium;Don_Yarborough;X
8146505;Minister of Security;Graham B. Purcell Jr.;1955;1970;1999;SL;Back Stabber;Medium;Graham B Purcell Jr;X
8146506;Minister of Security;Jovita Idar;1936;1970;1999;SD;Man of the People;Medium;Jovita_Idar;X
8146507;Minister of Security;John Henry Faulk;1946;1970;1999;SD;Compassionate Gentleman;Medium;John_Henry_Faulk;X
8146508;Minister of Security;Walter Cronkite;1950;1970;1999;SD;Compassionate Gentleman;Medium;Walter_Cronkite;X
8146509;Minister of Security;Henry Barbosa Gonzalez;1957;1970;1999;SD;Crime Fighter;Medium;Henry_Gonzalez;X
8146510;Minister of Security;Barbara Charline Jordan;1960;1970;1999;SD;Silent Lawyer;Medium;Barbara_Charline_Jordan;X
8146511;Minister of Security;Adina Emilia De Zavala;1936;1970;1999;LE;Compassionate Gentleman;Medium;Adina Emilia De Zavala;X
8146512;Minister of Security;Liz Carpenter;1942;1970;1999;LE;Crime Fighter;Medium;Liz Carpenter;X
8146513;Minister of Security;Emma Tenayuca;1936;1970;1999;ST;Man of the People;Medium;Emma_Tenayuca;X
8146514;Minister of Security;Elizabeth Benson;1936;1970;1999;ST;Efficient Sociopath;Medium;Elizabeth_Benson;X
8146515;Head of Military Intelligence;Otis Massey;1933;1970;1999;PA;Dismal Enigma;Medium;M571006;X
8146516;Head of Military Intelligence;James Preston Marley;1936;1952;1999;SC;Logistics Specialist;High;LJames_Preston_Marley;X
8146517;Head of Military Intelligence;James H. Polk;1948;1970;1999;PA;Logistics Specialist;High;James H Polk;X
8146518;Head of Military Intelligence;James Earl Rudder;1950;1970;1999;SL;Logistics Specialist;High;James Earl Rudder;X
8146519;Head of Military Intelligence;O. C. Fisher;1936;1970;1999;SC;Technical Specialist;Medium;O C Fisher;X
8146520;Head of Military Intelligence;Miriam A. Ferguson;1936;1970;1999;SC;Political Specialist;Medium;Miriam_Ferguson;X
8146521;Head of Military Intelligence;Walter E. Rogers;1951;1970;1999;SC;Dismal Enigma;Medium;Walter E Rogers;X
8146522;Head of Military Intelligence;Sid Williams Richardson;1936;1970;1999;ML;Industrial Specialist;Medium;Sid_Richardson;X
8146523;Head of Military Intelligence;Sam Rayburn;1936;1970;1999;ML;Political Specialist;Medium;Sam_Rayburn;X
8146524;Head of Military Intelligence;William Clements Jr.;1945;1970;1999;ML;Industrial Specialist;Medium;William_Perry_Clements;X
8146525;Head of Military Intelligence;Clark W. Thompson;1947;1970;1999;ML;Political Specialist;Medium;Clark W Thompson;X
8146526;Head of Military Intelligence;Ross Perot;1960;1970;1999;ML;Technical Specialist;Medium;Henry_Ross_Perot;X
8146527;Head of Military Intelligence;Jesse H. Jones;1936;1970;1999;SL;Technical Specialist;Medium;M571004;X
8146528;Head of Military Intelligence;Joe H. Eagle;1936;1970;1999;SL;Political Specialist;Medium;Joe H Eagle;X
8146529;Head of Military Intelligence;Lauro Fred Cavazos Jr.;1960;1970;1999;SL;Technical Specialist;Medium;Lauro_Cavazos;X
8146530;Head of Military Intelligence;Juanita Craft;1936;1970;1999;SD;Political Specialist;Medium;Juanita_Craft;X
8146531;Head of Military Intelligence;Paul Patterson;1936;1970;1999;LE;Political Specialist;Medium;Paul Patterson;X
8146567;Head of Military Intelligence;Homer Brooks;1936;1970;1999;ST;Political Specialist;Medium;Homer_Brooks;X
8146532;Chief of Staff;Claude Birkhead;1936;1950;1999;ML;School of Fire Support;High;L60035;X
8146533;Chief of Staff;George F. Moore;1941;1951;1999;PA;School of Defence;High;Moore_GF;X
8146534;Chief of Staff;Walton Walker;1938;1959;1999;PA;School of Manoeuvre;High;L60361;X
8146535;Chief of Staff;Innis P. Swift;1936;1952;1999;PA;School of Manoeuvre;High;LInnis_Palmer_Swift;X
8146536;Chief of Staff;Clyde D. Eddleman;1950;1970;1999;SC;School of Psychology;High;L60143;X
8146537;Chief of Staff;Ernest O. Thompson;1936;1962;1999;ML;School of Psychology;High;LErnest_Othmer_Thompson;X
8146622;Chief of Staff;Thomas W. Dunn;1950;1970;1999;ML;School of Fire Support;High;LThomas_Weldon_Dunn;X
8146623;Chief of Army;Thomas W. Dunn;1950;1970;1999;ML;Decisive Battle Doctrine;High;LThomas_Weldon_Dunn;X
8146538;Chief of Staff;Bruce Palmer Jr.;1956;1970;1999;ML;Commando Doctrine Staff;High;TEX_Palmer;X
8146539;Chief of Staff;Preston Weatherred;1936;1949;1999;SL;School of Mass Combat;High;LPreston_Alonzo_Weatherred;X
8146540;Chief of Staff;Eligio de la Garza;1952;1970;1999;SD;School of Fire Support;Medium;Kika;X
8146541;Chief of Army;Claude Birkhead;1936;1950;1999;ML;Decisive Battle Doctrine;High;L60035;X
8146542;Chief of Army;William H. Simpson;1941;1958;1999;PA;Elastic Defence Doctrine;High;L60331;X
8146543;Chief of Army;Walton Walker;1938;1959;1999;PA;Decisive Battle Doctrine;High;L60361;X
8146544;Chief of Army;James F. McKinley;1933;1941;1999;SC;Old Cavalry General;High;LJames_Fuller_McKinley;X
8146545;Chief of Staff;William H. Simpson;1938;1958;1999;PA;School of Psychology;High;L60331;X
8146546;Chief of Army;James H. Polk;1956;1970;1999;PA;Armoured Spearhead Doctrine;High;James H Polk;X
8146547;Chief of Army;Robert Henry Lewis;1936;1954;1999;ML;Static Defence Doctrine;High;LRobert_Henry_Lewis;X
8146548;Chief of Staff;Delk M. Oden;1946;1970;1999;SC;School of Manoeuvre;High;LDelk_McCorkle_Oden;X
8146549;Chief of Army;Preston Weatherred;1936;1949;1999;SL;Elastic Defence Doctrine;High;LPreston_Alonzo_Weatherred;X
8146550;Chief of Army;James Earl Rudder;1950;1970;1999;SL;Commando Doctrine Army;High;Rudder;X
8146551;Chief of Army;Romus Burgin;1950;1970;1999;SD;Static Defence Doctrine;Medium;Romus Burgin;X
8146552;Chief of Army;Euell Theophilus Gibbons;1936;1970;1999;ST;Guns and Butter Doctrine;Medium;Euell_Gibbons;X
8146553;Chief of Navy;David F. Sellers;1933;1944;1999;PA;Open Seas Doctrine;High;SellersTX;X
8146554;Chief of Navy;Chester Nimitz;1936;1955;1999;PA;Indirect Approach Doctrine;High;L60448;X
8146555;Chief of Navy;Harry Asher Badt;1936;1954;1999;SC;Hydrographic Service Proponent;High;LHarry_Asher_Badt;X
8146556;Minister of Armament;Samuel M. Robinson;1931;1952;1999;ML;Brilliant Marine Engineer;High;Samuel Murray Robinson;X
8146557;Chief of Navy;Stuart S. Murray;1941;1967;1999;ML;Indirect Approach Doctrine;High;MurrayTX;X
8146558;Chief of Navy;Homer Brooks;1936;1970;1999;ST;Base Control Doctrine;Medium;Homer_Brooks;X
8146559;Chief of Air Force;Gabriel Disosway;1948;1970;1999;SC;Tactical Aviation Doctrine;High;LGabriel_Poillon_Disosway;X
8146560;Chief of Air Force;Claire Chennault;1936;1958;1999;PA;Air Superiority Doctrine;High;Claire_Lee_Chennault;X
8146561;Chief of Air Force;Barney M. Giles;1938;1962;1999;SC;Carpet Bombing Doctrine;High;L60517;X
8146562;Chief of Air Force;David 'Tex' Hill;1948;1970;1999;ML;Air Superiority Doctrine;High;Tex_Hill;X
8146563;Chief of Air Force;Archie J. Old Jr.;1950;1970;1999;ML;Carpet Bombing Doctrine;High;LArchie_J_Old_Jr;X
8146564;Chief of Air Force;Ira Eaker;1938;1965;1999;PA;Army Aviation Doctrine;High;Ira_C_Eaker;X
8146565;Chief of Air Force;Paul Patterson;1936;1970;1999;LE;Army Aviation Doctrine;Medium;Paul Patterson;X
8146566;Chief of Air Force;Homer Brooks;1936;1970;1999;ST;Army Aviation Doctrine;Medium;Homer_Brooks;X
8146568;Head of Government;Ernest O. Thompson;1938;1966;1999;ML;Smiling Oilman;High;Thompson EO;X
8146569;Foreign Minister;Russell Vittrup;1952;1970;1999;ML;General Staffer;High;LRussell_Lowell_Vittrup;X
8146570;Minister of Armament;Walter Braxton Pyron;1936;1951;1999;SL;Oil Baron;High;LWalter_Braxton_Pyron;X
8146571;Minister of Armament;John R. Perry;1941;1963;1999;ML;Battle Fleet Proponent;High;John R Perry;X
8146572;Minister of Armament;James Kerr Crain;1936;1949;1999;ML;Military Entrepreneur;High;LJames_Kerr_Crain;X
8146573;Minister of Security;James Earl Rudder;1950;1970;1999;SL;Man of the People;High;James Earl Rudder;X
8146574;Head of Military Intelligence;Forrest Rosecrans Biard;1953;1970;1999;ML;Naval Intelligence Specialist;High;MForrest_Rosecrans_Biard;X
8146575;Head of Military Intelligence;Gerald Alford Counts;1942;1959;1999;SC;Industrial Specialist;High;LGerald_Alford_Counts;X
8146576;Head of Military Intelligence;William H. Simpson;1937;1958;1999;PA;Logistics Specialist;High;L60331;X
8146577;Chief of Staff;Albert S. Johnson;1943;1962;1999;ML;School of Manoeuvre;High;LAlbert_Sidney_Johnson;X
8146578;Chief of Staff;Joseph S. Bleymaier;1958;1970;1999;ML;Strategic Missile Focus;High;LJoseph_Sylvester_Bleymaier;X
8146579;Chief of Staff;Kearie Lee Berry;1947;1961;1999;SC;School of Defence;High;LKearie_Lee_Berry;X
8146580;Chief of Staff;Albert B. Crowther;1947;1962;1999;SC;School of Fire Support;High;LAlbert_Bartlett_Crowther;X
8146581;Chief of Staff;Andrew Davis Bruce;1942;1964;1999;SC;School of Fire Support;High;L60068;X
8146582;Chief of Army;Andrew Davis Bruce;1943;1964;1999;SC;Doctrine of Autonomy;High;L60068;X
8146583;Minister of Armament;Andrew Davis Bruce;1943;1964;1999;SC;Reformer;High;L60068;X
8146584;Chief of Staff;Alvin Luedecke;1951;1970;1999;SC;Strategic Missile Focus;High;LuedeckeTX;X
8146585;Head of Military Intelligence;Alvin Luedecke;1943;1970;1999;SC;Technical Specialist;High;LuedeckeTX;X
8146586;Chief of Staff;Samuel T. Williams;1945;1967;1999;PA;School of Mass Combat;High;ST Williams;X
8146587;Chief of Army;Samuel T. Williams;1951;1967;1999;PA;Guns and Butter Doctrine;High;ST Williams;X
8146588;Chief of Staff;John C. Oakes;1954;1970;1999;PA;School of Fire Support;High;Oakes;X
8146589;Chief of Army;Harry H. Johnson;1943;1965;1999;SL;Old Cavalry General;High;L60224;X
8146590;Chief of Army;Clayton P. Kerr;1947;1970;1999;SL;Armoured Spearhead Doctrine;High;Kerr;X
8146591;Minister of Armament;Clayton P. Kerr;1947;1970;1999;SL;Reformer;High;Kerr;X
8146592;Chief of Army;Jack Whitehead Heard;1939;1957;1999;ML;Armoured Spearhead Doctrine;High;LJack_Whitehead_Heard;X
8146593;Minister of Armament;Jack Whitehead Heard;1939;1957;1999;ML;Tank Proponent;High;LJack_Whitehead_Heard;X
8146594;Chief of Army;Robert W. Colglazier Jr.;1951;1970;1999;ML;Guns and Butter Doctrine;High;Colglazier;X
8146595;Head of Military Intelligence;Robert W. Colglazier Jr.;1951;1970;1999;ML;Logistics Specialist;High;Colglazier;X
8146596;Chief of Army;Richard B. Dunbar;1938;1954;1999;SC;Combat Engineering Doctrine;High;LRichard_B_Dunbar;X
8146597;Chief of Army;John B. Coulter;1946;1961;1999;SC;Old Cavalry General;High;L60110;X
8146598;Head of Military Intelligence;John B. Coulter;1941;1961;1999;SC;Logistics Specialist;High;L60110;X
8146599;Chief of Army;John H. Collier;1946;1968;1999;SC;Armoured Spearhead Doctrine;High;L60103;X
8146600;Chief of Army;Clyde D. Eddleman;1950;1970;1999;SC;Elastic Defence Doctrine;High;L60143;X
8146601;Chief of Army;Carl L. Phinney;1953;1970;1999;SC;Guns and Butter Doctrine;High;LCarl_L_Phinney;X
8146602;Chief of Navy;Glynn Donaho;1949;1970;1999;SL;Indirect Approach Doctrine;High;Donaho;X
8146603;Chief of Navy;Dick H. Guinn;1951;1970;1999;SL;Power Projection Doctrine;High;LDick_Henry_Guinn;X
8146604;Chief of Air Force;Dick H. Guinn;1951;1970;1999;SL;Naval Aviation Doctrine;High;LDick_Henry_Guinn;X
8146605;Chief of Navy;William R. Munroe;1938;1956;1999;ML;Coastal Defence Doctrine;High;LWilliam_Robert_Munroe;X
8146606;Head of Military Intelligence;William R. Munroe;1936;1956;1999;ML;Naval Intelligence Specialist;High;LWilliam_Robert_Munroe;X
8146607;Chief of Navy;John T. Walker;1940;1957;1999;ML;Base Control Doctrine;High;Walker JT;X
8146608;Chief of Navy;Adolphus Andrews;1935;1949;1999;SC;Decisive Naval Battle Doctrine;High;LAdolphus_Andrews;X
8146609;Chief of Navy;Oliver P. Smith;1940;1957;1999;PA;Base Control Doctrine;High;Oliver_Smith;X
8146610;Chief of Navy;William Raborn;1949;1970;1999;PA;Power Projection Doctrine;High;Raborn;X
8146611;Chief of Air Force;Douglas Corrigan;1936;1970;1999;SL;Vertical Envelopment Doctrine;High;MDouglas_Corrigan;X
8146612;Chief of Air Force;Davenport Johnson;1940;1960;1999;ML;Army Aviation Doctrine;High;LDavenport_Johnson;X
8146613;Chief of Air Force;Ford O. Rogers;1942;1964;1999;ML;Naval Aviation Doctrine;High;LFord_Ovid_Rogers;X
8146614;Chief of Air Force;Walter Todd;1952;1970;1999;ML;Tactical Aviation Doctrine;High;LWalter_Edwin_Todd;X
8146615;Head of Military Intelligence;Walter Todd;1947;1970;1999;ML;Dismal Enigma;High;LWalter_Edwin_Todd;X
8146616;Chief of Air Force;Gerald Keeling;1954;1970;1999;ML;Aviation Organizer;High;LGerald_Fay_Keeling;X
8146617;Chief of Air Force;Benjamin F. Giles;1939;1956;1999;SC;Vertical Envelopment Doctrine;High;LBenjamin_Franklin_Giles;X
8146618;Chief of Air Force;Charles C. Chauncey;1936;1959;1999;SC;Aviation Organizer;High;LCharles_Carl_Chauncey;X
8146619;Chief of Air Force;Frank Lackland;1936;1943;1999;PA;Army Aviation Doctrine;High;LFrank_Dorwin_Lackland;X
8146620;Chief of Air Force;Roger M. Ramey;1947;1970;1999;PA;Naval Aviation Doctrine;High;LRoger_Maxwell_Ramey;X
8146621;Chief of Air Force;Arthur C. Agan Jr.;1948;1970;1999;PA;Air Superiority Doctrine;High;Agan;X
