U16;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
598438;Chief of Navy;Dudley Pound;1936;1964;1999;ML;Decisive Naval Battle Doctrine;Medium;Dudley_Pound;x
598439;Foreign Minister;John Philby;1936;1964;1999;SL;Ideological Crusader;Medium;John_Philby;x
598440;Chief of Navy;Fred Copeman;1936;1964;1999;ST;Indirect Approach Doctrine;Medium;Fred_Copeman;x
598441;Chief of Staff;Tom Wintringham;1936;1964;1999;ST;School of Mass Combat;Medium;Tom_Wintringham;x
598442;Foreign Minister;Lord Halifax;1936;1964;1999;ML;Apologetic Clerk;Medium;Lord_Halifax;x
598443;Foreign Minister;Henry Williamson;1936;1964;1999;FA;Biased Intellectual;Medium;Henry_Williamson;x
598444;Foreign Minister;Archibald Ramsay;1936;1964;1999;PA;Iron Fisted Brute;Medium;Archibald_Ramsay;x
598445;Foreign Minister;Phil Piratin;1936;1964;1999;ST;the cloak n dagger schemer;Medium;Phil_Piratin;x
598446;Head of Military Intelligence;Robert Cecil;1936;1964;1999;ML;Industrial Specialist;Medium;Robert_Cecil;x
598447;Head of Military Intelligence;Stewart Menzies;1936;1964;1999;PA;Political Specialist;Medium;Stewart_Menzies;x
598448;Head of State;H.R.M. Edward VIII;1963;1964;1999;FA;revanchist monarch;Medium;Edward_VIII;x
598449;Head of State;Aneurin Bevan;1936;1964;1999;LWR;Pig-headed Isolationist;Medium;BEN_Aneurin_Bevan;x
598450;Minister of Armament;Leslie Solley;1936;1964;1999;ST;Resource Industrialist;Medium;Leslie_Solley;x
598451;Minister of Armament;Leslie Hore-Belisha;1936;1964;1999;PA;Infantry Proponent;Medium;Leslie_Hore-Belisha;x
598452;Minister of Security;Arnold Leese;1936;1964;1999;PA;Prince of Terror;Medium;Arnold_Leese;x
598453;Head of State;S.K.M. Charles III auf Saxe-Coburg Gotha;1936;1964;1999;PA;german aristocrat;High;Kaiserreich_U16_CharlesIII;x
598454;Head of Government;Bernard Montgomery;1936;1964;1999;PA;Old General;Medium;Montgomery;x
598455;Head of State;S.K.M. Louis Ferdinand von Preuﬂen;1936;1964;1999;PA;german aristocrat;High;kaiserreich louisferdinandvH;x
598456;Head of State;J.B. Priestley;1936;1964;1999;LE;Benevolent Gentleman;High;kaiserreich_UK_J_B_Priestley;x
598457;Head of Government;Stafford Cripps;1936;1964;1999;LWR;Silent Workhorse;High;M1024;x
598458;Minister of Security;Eric Blair;1936;1964;1999;LWR;Compassionate Gentleman;High;kaiserreich ericblair;x
598459;Minister of Armament;Leslie Solley;1936;1964;1999;ST;Resource Industrialist;Medium;Leslie_Solley;x
598460;Head of Military Intelligence;G.D.H. Cole;1936;1964;1999;LE;Dismal Enigma;Medium;kaiserreich cole;x
598461;Chief of Staff;T.E. Lawrence;1936;1964;1999;LWR;School of Psychology;High;kaiserreich lawrence;x
598462;Chief of Army;John Vereker;1936;1964;1999;SD;Armoured Spearhead Doctrine;Very High;M1117;x
598463;Chief of Navy;Harry Pollitt;1936;1964;1999;LWR;Decisive Naval Battle Doctrine;High;kaiserreich pollittdesk;x
598464;Chief of Air Force;John Strachey;1936;1964;1999;LWR;Carpet Bombing Doctrine;High;M1030;x
598465;Foreign Minister;Ernest Bevin;1936;1964;1999;LWR;Iron Fisted Brute;High;M1047;x
598466;Head of State;H.R.M. Edward VIII;1963;1964;1999;SC;revanchist monarch;High;Edward_VIII;x
598467;Head of State;H.R.M. William V;1936;1964;1999;PA;russian aristocrat;Very High;kai_wllivrus;x
598468;Head of State;H.R.M. William V;1936;1964;1999;SC;russian aristocrat;Very High;kai_wllivrus;x
598469;Head of State;Bernard Montgomery;1936;1964;1999;SC;Benevolent Gentleman;Very High;Montgomery;x
598470;Head of State;Bernard Montgomery;1936;1964;1999;PA;Benevolent Gentleman;Very High;Montgomery;x
598471;Head of State;H.R.M. James III FitzJames Stuart;1936;1964;1999;PA;Autocratic Charmer;High;stuart_jacobo;x
598472;Head of State;H.R.M. Mary III FitzJames Stuart;1936;1964;1999;PA;Insignificant Layman;High;stuart_cayetana;x
598473;Head of State;H.R.M. James III FitzJames Stuart;1936;1964;1999;SC;Popular Figurehead;High;stuart_jacobo;x
598474;Head of State;H.R.M. Mary III FitzJames Stuart;1936;1964;1999;SC;Popular Figurehead;High;stuart_cayetana;x
