U53;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
153301;Head of State;Reza Radmanesh;1936;1964;1999;LE;Benevolent Gentleman;High;rezaradmanesh;X
153302;Minister of Armament;Kazem Hassibi;1941;1970;1999;LWR;Oil Baron;High;MKazem_Hassibi;X
153303;Minister of Armament;Mohammad Taghi Riahi;1952;1970;1999;LWR;Military Entrepreneur;High;LMohammad_Taghi_Riahi;X
153304;Minister of Security;Morteza Yazdi;1940;1970;1999;LWR;Health and Safety;Medium;M53024;X
153305;Minister of Armament;Ja'fer Pishevari;1945;1964;1999;LWR;Planned Economy Proponent;Medium;M53023;X
153306;Chief of Staff;Mohammad Taghi Riahi;1952;1970;1999;LWR;School of Defence;High;LMohammad_Taghi_Riahi;X
153307;Chief of Navy;Mahmoud Etemadzadeh;1941;1970;1999;LWR;Open Seas Doctrine;Medium;LMahmoud_Etemadzadeh;X
153308;Head of State;Ayatollah Mahmoud Taleghani;1941;1964;1999;SD;Insignificant Layman;High;PER_mahmoud_taleghani;X
153309;Chief of Staff;Mahmoud Afshartous;1942;1970;1999;SD;School of Fire Support;High;LMahmoud_Afshartous;X
153310;Head of Government;Mohammad Mosaddegh;1940;1964;1999;SL;Naive Optimist;High;PERMos;X
153311;Foreign Minister;Ali Shayegan;1940;1964;1999;SL;Biased Intellectual;High;PERShay;X
153312;Minister of Armament;Ahmad Zirakzadeh;1940;1970;1999;SL;Industrialiser;High;PERZir;X
153313;Minister of Security;Abol-Ghasem Kashani;1940;1964;1999;SL;Compassionate Gentleman;High;PERAbo;X
153314;Head of Military Intelligence;Ahmad Zirakzadeh;1941;1970;1999;SL;Industrial Specialist;High;PERZir;X
153315;Minister of Armament;Mahmoud Hessabi;1940;1970;1999;SL;Theoretical Scientist;High;MMahmoud_Hessabi;X
153316;Foreign Minister;Mohammed Mosaddegh;1940;1964;1999;SL;Great Compromiser;Very High;PERMos;X
153317;Chief of Army;Fereydoun Djam;1952;1970;1999;SL;Guns and Butter Doctrine;Medium;LFereydoun_Djam;X
153319;Minister of Armament;Eprime Eshag;1946;1970;1999;SD;Keynesian Economy;High;;X
153320;Head of Government;Mohammad Bahrami;1936;1970;1999;LE;Ambitious Union Boss;High;U53_MohammadBahrami;X
153321;Minister of Security;Salamullah Javid;1936;1970;1999;LE;Silent Lawyer;High;U53_Javid;X
153322;Chief of Army;Habibullah Huseynov;1936;1970;1999;ST;Guns and Butter Doctrine;High;U53_Habibullah_Huseynov;X
153323;Head of Government;Ehsanollah Khan Dustdar;1936;1970;1999;ST;Totalist Chairman;High;U53_Ehsanollah_Khan_Dustdar;X
153324;Head of Military Intelligence;Ehsanollah Khan Dustdar;1936;1964;1999;ST;Political Specialist;High;U53_Ehsanollah_Khan_Dustdar;X
153325;Minister of Security;Ehsanollah Khan Dustdar;1936;1964;1999;ST;Secret Police Chief;Medium;U53_Ehsanollah_Khan_Dustdar;X
153326;Minister of Armament;Khalil Maleki;1936;1970;1999;SD;Reformer;High;U53_Khalil_Maleki;X
153327;Minister of Armament;Abdossamad Kambakhsh;1936;1970;1999;LE;Military Entrepreneur;High;U53_Abdossamad_Kambakhsh;X
153328;Minister of Security;Noureddin Alamouti;1937;1964;1999;LWR;Crime Fighter;Medium;U53_Nuraldin_Alamouti;X
153367;Head of Government;Noureddin Alamouti;1937;1964;1999;LE;Silent Workhorse;Medium;U53_Nuraldin_Alamouti;X
153368;Minister of Armament;Abbas Naraghi;1937;1964;1999;LE;Bank President;High;U53_Abbas_Naraghi;X
153369;Minister of Security;Abbas Naraghi;1937;1964;1999;LE;Silent Lawyer;High;U53_Abbas_Naraghi;X
153370;Minister of Armament;Khaloo Ghorban;1937;1964;1999;LE;Military Entrepreneur;Medium;U53_khaloo_ghorban;X
153371;Minister of Security;Khaloo Ghorban;1936;1964;1999;LE;Prince of Terror;Medium;U53_khaloo_ghorban;X
153330;Chief of Army;Hayk Bzhishkyan;1936;1961;1999;LE;Old Cavalry General;High;U53_Gayk_Bzhishkyan;X
153331;Minister of Armament;Abraham Guloyan;1936;1961;1999;LE;Planned Economy Proponent;High;U53_Guloyan;X
153332;Minister of Security;Mirza Ibrahimov;1941;1966;1999;ST;Man of the People;Medium;U53_Mirza_Ibrahimov;X
153333;Chief of Staff;Jafar Kavian;1936;1950;1999;LWR;School of Defence;High;U53_Jafar_Kavian;X
153334;Minister of Security;Abolqasem Lahouti;1936;1966;1999;LWR;Man of the People;Medium;U53_Abolqasem_Lahouti;X
153335;Minister of Security;Zeynalabedin Qiyami;1936;1966;1999;LWR;Man of the People;Medium;U53_Zeynalabedin_Qiyami;X
153373;Minister of Security;Grigor Yeghikian;1935;1966;1999;LWR;Media Magnate;High;U53_Grigor_Yeghikian;X
153374;Minister of Security;Mirza Ismail Jangali;1935;1966;1999;SD;Man of the People;High;Mirza_Ismail_Khan;X
153375;Head of Government;Mirza Ismail Jangali;1935;1966;1999;SD;Respected War Hero;High;Mirza_Ismail_Khan;X
153376;Minister of Armament;Mohammad-Hassan Shamshiri;1935;1966;1999;SL;Resource Industrialist;High;Mohammad_Hassan_Shamshiri;X
153377;Minister of Armament;Hassan Ghassemieh;1935;1966;1999;SL;Laissez-Faire Capitalist;High;Hassan_Ghassemieh;X
153378;Minister of Armament;Abolhasan Haerizadeh;1936;1966;1999;SL;Resource Industrialist;High;Abolhasan_Haerizadeh;X
153379;Minister of Armament;Ahmad Razavi;1936;1966;1999;SD;Resource Industrialist;High;Ahmad_Razavi;X
153380;Foreign Minister;Hossein Fatemi;1948;1966;1999;SD;Ideological Crusader;High;Hossein_Fatemi;X
153381;Minister of Armament;Kazem Hassibi;1936;1966;1999;SD;Oil Baron;High;MKazem_Hassibi;X
153382;Chief of Air Force;Hossein Makki;1936;1966;1999;SD;Army Aviation Doctrine;High;Hossein_Makki;X
153383;Minister of Armament;Hossein Makki;1936;1966;1999;SD;Construction Magnate;High;Hossein_Makki;X
153384;Head of Government;Mohammad Ali Keshavarz Sadr ;1936;1966;1999;SD;Silent Workhorse;High;Mohammad_Ali_Keshavarz_Sadr;X
153385;Head of State;Mohammad Ali Keshavarz Sadr ;1936;1966;1999;SD;Die-hard Reformer;High;Mohammad_Ali_Keshavarz_Sadr;X
153386;Minister of Armament;Allah-Yar Saleh;1936;1966;1999;SD;Balanced Budget Economy;High;Allah-Yar_Saleh;X
153387;Minister of Security;Allah-Yar Saleh;1936;1966;1999;SD;Silent Lawyer;High;Allah-Yar_Saleh;X
153388;Foreign Minister;Allah-Yar Saleh;1936;1966;1999;SD;Great Compromiser;High;Allah-Yar_Saleh;X
153389;Chief of Navy;Ahmad Zirakzadeh;1936;1966;1999;SD;Base Control Doctrine;High;PERZir;X
153390;Minister of Armament;Ahmad Zirakzadeh;1936;1966;1999;SD;Brilliant Marine Engineer;High;PERZir;X
153391;Head of Military Intelligence;Ahmad Zirakzadeh;1936;1966;1999;SD;Industrial Specialist;High;PERZir;X
153392;Chief of Staff;V.D Kargaleteli;1936;1966;1999;LE;School of Manoeuvre;High;Kargaleteli;X
153393;Chief of Navy;V.A Kukel;1936;1966;1999;LE;Decisive Naval Battle Doctrine;High;Kukiel;X
153394;Chief of Air Force;I.K Kozhanov;1936;1966;1999;LE;Naval Aviation Doctrine;High;Kozhanov;X
153372;Minister of Security;Ezatullah Siamak;1936;1966;1999;LE;Secret Police Chief;Very High;U53_Ezatullah_Siamak;X
153350;Minister of Armament;Ibrahim Kasmaei;1936;1966;1999;LWR;Bank President;Medium;U53_Ibrahim_Kasmaei;X
153351;Minister of Security;Mirza Husayn Kasmaei;1936;1966;1999;LWR;Media Magnate;Medium;U53_Mirza_Husayn_Kasmaei;X
153352;Minister of Armament;Mirza Husayn Kasmaei;1936;1966;1999;LWR;Balanced Budget Economy;Medium;U53_Mirza_Husayn_Kasmaei;X
153353;Head of Government;Mahmoud Rashti;1936;1966;1999;LWR;Spiritual Leader;Medium;U53_Mahmoud_Rashti;X
153354;Minister of Security;Mahmoud Rashti;1936;1966;1999;LWR;Man of the People;Medium;U53_Mahmoud_Rashti;X
153356;Minister of Armament;Mashhadi Ali Shah Chomsaghali;1936;1966;1999;LWR;Infantry Proponent;Medium;U53_mashhadi_ali_shah_chomesghali;X
153357;Minister of Security;Mashhadi Ali Shah Chomsaghali;1936;1966;1999;LWR;Man of the People;Medium;U53_mashhadi_ali_shah_chomesghali;X
153358;Head of Government;Mashhadi Ali Shah Chomsaghali;1936;1966;1999;LWR;Respected War Hero;Medium;U53_mashhadi_ali_shah_chomesghali;X
153359;Foreign Minister;Gauk Houshang;1936;1966;1999;LWR;Great Compromiser;Very High;U53_Gauk;X
153360;Head of State;Mir Saleh Mozafarzadeh;1936;1966;1999;LWR;Die-hard Reformer;Medium;U53_Mozzaffarzadeh;X
153361;Head of Government;Mir Saleh Mozafarzadeh;1936;1966;1999;LWR;Respected War Hero;Medium;U53_Mozzaffarzadeh;X
153336;Head of State;Mir Jafar Baghirov;1936;1966;1999;ST;Ruthless Powermonger;Medium;U53_Bagirov_MD;X
153337;Minister of Security;Mohammad Biriya;1936;1964;1999;LE;Man of the People;Medium;U53_Mohammad_Biriya;X
153338;Minister of Armament;Rabiollah Kabiri;1936;1967;1999;ST;Construction Magnate;High;U53_Rabiollah_Kabiri;X
153339;Head of Government;Mustafa Barzani;1947;1964;1999;LWR;Old General;Very High;U53_Mustafa_Barzani;X
153340;Head of Government;Hajji Baba Sheikh;1936;1964;1999;LE;Silent Workhorse;Medium;U53_Hajji_Baba_Sheikh;X
153341;Minister of Armament;Mostafa Fateh;1946;1970;1999;LWR;Oil Baron;High;U53_Mostafa_Fateh;X
153342;Head of Government;Mohammad-Sadegh Tabatabaei;1936;1964;1999;LWR;Silent Workhorse;Medium;U53_Mohammad-Sadegh_Tabatabaei;X
153343;Foreign Minister;Mahmud Mahmud;1936;1964;1999;LE;Biased Intellectual;High;U53_Mahmud_Mahmud;X
153344;Minister of Security;Hassan Modarres;1936;1960;1999;LE;Man of the People;Medium;U53_Hassan_Modarres;X
153345;Minister of Armament;Soleiman Eskandari;1936;1948;1999;SD;Theoretical Scientist;High;U53_Soleiman_Eskandari;X
153346;Minister of Armament;Hossein Pirnia;1936;1948;1999;SD;Theoretical Scientist;High;U53_Hossein_Pirnia;X
153347;Minister of Security;Mohammad-Taqi Bahar;1936;1959;1999;LWR;Media Magnate;High;U53_Mohammad-Taqi_Bahar;X
153348;Head of State;Hassan Modarres;1936;1960;1999;LWR;Die-hard Reformer;Medium;U53_Hassan_Modarres;X
153349;Head of State;Mohammed Mosaddegh;1940;1964;1999;SL;Benevolent Gentleman;Very High;PERMos;X
