U23;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
7641;Head of Government;Abbé Pierre;1936;1964;1999;LWR;Happy Amateur;Medium;Abbe_Pierre;x
7642;Foreign Minister;Odette Pilpoul;1936;1964;1999;LWR;Ideological Crusader;Medium;Odette_Pilpoul;x
7643;Minister of Armament;Eugène Chavant;1936;1964;1999;SD;Undistinguished Suit;Medium;Eugene_Chavant;x
7644;Minister of Security;Pierre Bertaux;1936;1964;1999;SD;Crime Fighter;Medium;Pierre_Bertaux;x
7645;Head of Military Intelligence;Gilbert Bugeac;1936;1964;1999;LWR;Technical Specialist;Medium;Gilbert_Bugeac;x
7646;Chief of Staff;Edgard de Larminat;1936;1964;1999;SD;School of Mass Combat;Medium;Edgard_de_Larminat;x
7647;Chief of Army;Edgard de Larminat;1936;1964;1999;SC;Decisive Battle Doctrine;Medium;Edgard_de_Larminat;x
7649;Chief of Air Force;Joseph Trigeaud;1936;1964;1999;SD;Army Aviation Doctrine;Medium;Trigeaud;x
7652;Foreign Minister;Abbé Pierre;1936;1964;1999;LWR;Great Compromiser;Medium;Abbe_Pierre;x
7653;Minister of Armament;Emile Coulaudon;1936;1964;1999;SD;Resource Industrialist;Medium;Coulaudon;x
7654;Minister of Security;Louis Bonvin;1936;1964;1999;SL;Compassionate Gentleman;Medium;Louis_Bonvin;x
7655;Head of Military Intelligence;Francis-Louis Closon;1936;1964;1999;SL;Political Specialist;Medium;Francis-Louis_Closon;x
7656;Chief of Staff;Martial Valín;1936;1964;1999;SC;School of Fire Support;Medium;Valin;x
7657;Chief of Army;Georges Buis;1945;1964;1999;LWR;elastic defence doctrine;Medium;Georges_Buis;x
7662;Foreign Minister;Berty Albrecht;1936;1964;1999;LWR;the cloak n dagger schemer;Medium;Berty_Albrecht;x
7663;Minister of Armament;Irénée Cros;1936;1964;1999;SC;Administrative Genius;Medium;Irenee_Cros;x
7664;Minister of Security;Jacques Brunschwig-Bordier;1936;1964;1999;SD;Compassionate Gentleman;Medium;Jacques_Brunschwig-Bordier;x
7665;Head of Military Intelligence;Jacques Baumel;1936;1964;1999;SC;Political Specialist;Medium;Jacques_Baumel;x
7666;Chief of Staff;Louis Bonvin;1936;1964;1999;SL;School of Manoeuvre;Medium;Louis_Bonvin;x
7667;Chief of Army;Emile Coulaudon;1936;1964;1999;SD;Armoured Spearhead Doctrine;Medium;Coulaudon;x
7672;Foreign Minister;Francis-Louis Closon;1936;1964;1999;SL;the cloak n dagger schemer;Medium;Francis-Louis_Closon;x
7676;Chief of Staff;Edourad Corniglion-Molinier;1936;1964;1999;SL;School of Fire Support;Medium;Corniglion-Molinier;x
7677;Head of State;H.H. Bertran II;1936;1964;1999;PA;russian aristocrat;Very high;kaiserreich_U23_vladimir _pavlovich;x
7678;Head of State;H.H. Bertran II;1936;1964;1999;SC;russian aristocrat;Very high;kaiserreich_U23_vladimir _pavlovich;x
7679;Head of State;H.H. Rene I;1936;1964;1999;PA;Autocratic Charmer;High;kai_rnefbrbprm;x
7680;Head of State;Jean de Lattre de Tassigny;1936;1964;1999;PA;Autocratic Charmer;Medium;M2047;x
7681;Head of Government;Jean de Lattre de Tassigny;1936;1964;1999;PA;Old general;Medium;M2047;x
