U03;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
800220;Head of State;Sir Bernard H. Bourdillon;1936;1964;1999;ML;Powerhungry Demagogue;High;M552001;X
800221;Head of Government;John E. Shuckburgh;1936;1964;1999;ML;Political Protege;High;M552002;X
800222;Foreign Minister;Sir Allan C.M. Burns;1936;1964;1999;ML;Great Compromiser;High;M551002;X
800223;Minister of Armament;Sir Arthur F. Richards;1936;1964;1999;ML;Resource Industrialist;Medium;M552004;X
800224;Minister of Security;William Baker-Morris;1936;1964;1999;ML;Man of the People;Medium;M552005;X
800225;Head of Military Intelligence;Richard McManus;1936;1964;1999;ML;Naval Intelligence Specialist;Medium;M552006;X
800226;Chief of Staff;D.T. Banks-MacDonald;1936;1964;1999;ML;School of Fire Support;Medium;L1021;X
800227;Chief of Army;William P.S. de L'Isle;1936;1964;1999;ML;Elastic Defence Doctrine;Medium;L1097;X
800228;Chief of Navy;W.B. Manners;1936;1964;1999;ML;Power Projection Doctrine;Medium;L1369;X
800229;Chief of Air Force;W.L. Brill;1936;1964;1999;ML;Army Aviation Doctrine;Medium;L1419;X
800230;Head of State;Dr. Nnamdi Azikiwe;1936;1964;1999;SD;Benevolent Gentleman;High;M552011;X
800231;Head of State;Thomas Ironside;1936;1964;1999;PA;Weary Stiffneck;High;M552012;X
800232;Head of Government;Sir Abubabar Tafawa Balewa;1936;1964;1999;SD;Silent Workhorse;High;M552013;X
800233;Head of Government;Leon Bouchard;1936;1964;1999;PA;Ambitious Union Boss;High;M552014;X
800234;Foreign Minister;Stuart McMorris;1936;1964;1999;SD;Ideological Crusader;High;M552015;X
800236;Minister of Armament;Yahu Awko-Iditti;1936;1964;1999;SD;Battle Fleet Proponent;Medium;M552017;X
800237;Minister of Armament;Nigel Fergusson;1936;1964;1999;PA;Air Superiority Proponent;Medium;M552018;X
800238;Minister of Security;Mohammad Okaziyabu;1936;1964;1999;SD;Compassionate Gentleman;Medium;M552019;X
800239;Minister of Security;James Monford;1936;1964;1999;PA;Back Stabber;Medium;M552020;X
800240;Head of Military Intelligence;Johnson Ayuiyi-Ironsi;1936;1964;1999;SD;Logistics Specialist;Medium;M552021;X
800241;Head of Military Intelligence;Roderick Smith-Keyes;1936;1964;1999;PA;Dismal Enigma;Medium;M552022;X
800242;Chief of Staff;Yakubu Gowon;1936;1964;1999;SD;School of Manoeuvre;Medium;M552023;X
800243;Chief of Staff;Povah Dickinson;1936;1964;1999;PA;School of Mass Combat;Medium;L1104;X
800244;Chief of Army;Johnson Ayuiyi-Ironsi;1936;1964;1999;SD;Static Defence Doctrine;Medium;M552021;X
800245;Chief of Army;H.F.L. Hilton-Green;1936;1964;1999;PA;Decisive Battle Doctrine;Medium;L1164;X
800246;Chief of Navy;Hamilton Alula;1936;1964;1999;SD;Decisive Naval Battle Doctrine;Medium;M552027;X
800247;Chief of Navy;Ignacio Villanueva;1936;1964;1999;PA;Open Seas Doctrine;Medium;M552028;X
800248;Chief of Air Force;Ifar Ilishuno;1936;1964;1999;SD;Air Superiority Doctrine;Medium;M552029;X
800249;Chief of Air Force;Lowrie Regan;1936;1964;1999;PA;Naval Aviation Doctrine;Medium;L1472;X
800250;Head of State;Under German administration;1963;1964;1999;PA;Weary Stiffneck;High;kai_gercoladmi;X
800251;Head of State;Under German administration;1963;1964;1999;SC;Weary Stiffneck;High;kai_gercoladmi;X
