U32;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
95830;Head of State;Walter Reuther;1936;1964;1999;LWR;Die-hard Reformer;Medium;M44530;X
95831;Head of State;John L. Lewis;1936;1964;1999;LWR;Powerhungry Demagogue;Medium;M44531;X
95832;Head of State;Jimmy Hoffa;1955;1964;1999;SD;Powerhungry Demagogue;Medium;M44532;X
95833;Head of Government;Henry Horner;1936;1964;1999;SL;Ambitious Union Boss;Medium;M44511;X
95834;Head of Government;John Brophy;1936;1964;1999;LWR;Backroom Backstabber;Medium;M44534;X
95835;Head of Government;Dwight H. Green;1936;1964;1999;ML;Flamboyant Tough Guy;Medium;M44500;X
95901;Head of Military Intelligence;Murray D. Van Wagoner;1936;1964;1999;SL;Industrial Specialist;Medium;M44506;X
95836;Head of Government;Adlai Ewing Stevenson II;1948;1964;1999;SL;Happy Amateur;Medium;M44512;X
95837;Head of Government;William G. Stratton;1950;1964;1999;ML;Silent Workhorse;Medium;M44513;X
95838;Head of Government;Otto Kerner, Jr;1954;1964;1999;SL;Ambitious Union Boss;Medium;M44514;X
95839;Head of Government;Charles H. Percy;1960;1964;1999;ML;Corporate Suit;Medium;M44515;X
95840;Head of Government;Richard J. Daley;1955;1964;1999;ML;Backroom Backstabber;Medium;M44516;X
95841;Head of Government;Edward J. Kelly;1936;1964;1999;SL;Ambitious Union Boss;Medium;M44517;X
95842;Head of Government;Martin H. Kennelly;1936;1964;1999;SL;Old General;Medium;M44507;X
95843;Head of Government;Frank D. Fitzgerald;1936;1964;1999;ML;Naive Optimist;Medium;M44519;X
95844;Head of Government;William F. Murphy;1936;1964;1999;SL;Silent Workhorse;Medium;M44520;X
95845;Head of Government;Murray D. Van Wagoner;1940;1964;1999;SL;Corporate Suit;Medium;M44506;X
95846;Head of Government;Harry F. Kelly;1940;1964;1999;ML;Old General;Medium;M44502;X
95847;Head of Government;Kimber C. Sigler;1946;1964;1999;ML;Backroom Backstabber;Medium;M44504;X
95848;Head of Government;G. Mennen Williams;1946;1964;1999;SL;Ambitious Union Boss;Medium;M44525;X
95849;Head of Government;John B. Swainson;1960;1964;1999;SL;Ambitious Union Boss;Medium;M44526;X
95850;Head of Government;George W. Romney;1960;1964;1999;ML;Corporate Suit;Medium;M44527;X
95851;Head of Government;William G. Milliken;1960;1964;1999;ML;Old Airmarshal;Medium;M44551;X
95852;Head of Government;Jerome P. Cavanagh;1960;1964;1999;SL;Naive Optimist;Medium;M44528;X
95853;Head of Government;Talbert Abrams;1936;1964;1999;ML;Old Airmarshal;Medium;M44509;X
95854;Head of Government;Henry Ford;1936;1964;1999;PA;Corporate Suit;Medium;M44554;X
95855;Head of Government;Walter Reuther;1936;1964;1999;LWR;Ambitious Union Boss;Medium;M44530;X
95856;Head of Government;Thomas Kennedy;1936;1964;1999;LWR;Ambitious Union Boss;Medium;M44556;X
95857;Head of Government;Jimmy Hoffa;1955;1964;1999;SD;Flamboyant Tough Guy;Medium;M44532;X
95951;Chief of Air Force;Frank Stuart Patterson;1936;1964;1999;ML;Army Aviation Doctrine;High;KR_Frank_Stewart_Patterson;X
95859;Foreign Minister;Richard J. Daley;1936;1964;1999;ML;The Cloak N Dagger Schemer;Medium;M44516;X
95860;Foreign Minister;G. Mennen Williams;1936;1964;1999;SL;Ideological Crusader;Medium;M44525;X
95861;Foreign Minister;John B. Swainson;1946;1964;1999;SL;General Staffer;Medium;M44526;X
95862;Foreign Minister;Charles Coughlin;1936;1964;1999;PA;Ideological Crusader;Medium;M44562;X
95863;Foreign Minister;Leonard Freel Woodcock;1936;1964;1999;LWR;Great Compromiser;Medium;M44563;X
95864;Foreign Minister;Victor G. Reuther;1936;1964;1999;LWR;Ideological Crusader;Medium;M44564;X
95865;Foreign Minister;Saul Alinsky;1936;1964;1999;LWR;Biased Intellectual;Medium;M44565;X
95866;Minister of Armament;John H. Stelle;1936;1964;1999;SL;Military Entrepreneur;Medium;M44501;X
95867;Minister of Armament;Otto Kerner, Jr;1940;1964;1999;SL;Corrupt Kleptocrat;Medium;M44514;X
95868;Minister of Armament;Charles H. Percy;1940;1964;1999;ML;Administrative Genius;Medium;M44515;X
95869;Minister of Armament;Edward J. Kelly;1936;1964;1999;SL;Resource Industrialist;Medium;M44517;X
95870;Minister of Armament;Murray D. Van Wagoner;1936;1964;1999;SL;Resource Industrialist;Medium;M44506;X
95871;Minister of Armament;G. Mennen Williams;1936;1964;1999;SL;Laissez-Faire Capitalist;Medium;M44525;X
95872;Minister of Armament;John B. Swainson;1946;1964;1999;SL;Infantry Proponent;Medium;M44526;X
95873;Minister of Armament;George W. Romney;1940;1964;1999;ML;Tank Proponent;Medium;M44527;X
95874;Minister of Armament;William G. Milliken;1942;1964;1999;ML;Strategic Air Proponent;Medium;M44551;X
95875;Minister of Armament;Alex Manoogian;1936;1964;1999;ML;Laissez-Faire Capitalist;Medium;M44575;X
95876;Minister of Armament;Talbert Abrams;1936;1964;1999;ML;Air to Sea Proponent;Medium;M44509;X
95877;Minister of Armament;Ed Heinemann;1936;1964;1999;ML;Air to Ground Proponent;Medium;M44577;X
95878;Minister of Armament;Clarence L. Johnson;1938;1964;1999;ML;Air Superiority Proponent;Medium;M44578;X
95879;Minister of Armament;Albert Kahn;1936;1964;1999;ML;Resource Industrialist;Medium;M44579;X
95880;Minister of Armament;Henry Ford;1936;1964;1999;PA;Administrative Genius;Medium;M44554;X
95881;Minister of Armament;John L. Lewis;1936;1964;1999;LWR;Resource Industrialist;Medium;M44531;X
95882;Minister of Armament;Walter Reuther;1936;1964;1999;LWR;Resource Industrialist;Medium;M44530;X
95883;Minister of Security;Dwight H. Green;1936;1964;1999;ML;Crime Fighter;Medium;M44500;X
95884;Minister of Security;Adlai Ewing Stevenson II;1936;1964;1999;SL;Silent Lawyer;Medium;M44512;X
95885;Minister of Security;Otto Kerner, Jr;1940;1964;1999;SL;Crime Fighter;Medium;M44514;X
95886;Minister of Security;William F. Murphy;1936;1964;1999;SL;Compassionate Gentleman;Medium;M44520;X
95887;Minister of Security;Luren D. Dickinson;1936;1964;1999;ML;Man of the People;Medium;M44505;X
95888;Minister of Security;Jerome P. Cavanagh;1955;1964;1999;SL;Compassionate Gentleman;Medium;M44528;X
95889;Minister of Security;Richard J. Daley;1936;1964;1999;SL;Efficient Sociopath;Medium;M44516;X
95890;Minister of Security;Emily Helen Butterfield;1936;1964;1999;SL;Compassionate Gentleman;Medium;M44590;X
95891;Minister of Security;Harry Bennett;1936;1964;1999;PA;Efficient Sociopath;Medium;M44591;X
95892;Minister of Security;Charles Coughlin;1936;1964;1999;PA;Compassionate Gentleman;Medium;M44562;X
95893;Minister of Security;Peter Werbe;1960;1964;1999;LWR;Compassionate Gentleman;Medium;M44593;X
95894;Minister of Security;Richard Frankensteen;1936;1964;1999;LWR;Silent Lawyer;Medium;M44594;X
95895;Minister of Security;Walter Reuther;1936;1964;1999;LWR;Efficient Sociopath;Medium;M44530;X
95896;Minister of Security;John Brophy;1936;1964;1999;LWR;Prince of Terror;Medium;M44534;X
95897;Minister of Security;John L. Lewis;1936;1964;1999;LWR;Prince of Terror;Medium;M44531;X
95898;Minister of Security;Saul Alinsky;1936;1964;1999;LWR;Compassionate Gentleman;Medium;M44565;X
95899;Head of Military Intelligence;Richard J. Daley;1936;1964;1999;ML;Political Specialist;Medium;M44516;X
95900;Head of Military Intelligence;Martin H. Kennelly;1936;1964;1999;SL;Logistics Specialist;Medium;M44507;X
95902;Head of Military Intelligence;G. Mennen Williams;1940;1964;1999;SL;Naval Intelligence Specialist;Medium;M44525;X
95903;Head of Military Intelligence;George D. Birkhoff;1936;1964;1999;ML;Technical Specialist;Medium;M44603;X
95904;Head of Military Intelligence;Henry Ford;1936;1964;1999;PA;Industrial Specialist;Medium;M44554;X
95905;Head of Military Intelligence;Talbert Abrams;1936;1964;1999;ML;Logistics Specialist;Medium;M44509;X
95906;Head of Military Intelligence;Eduard C. Lindeman;1936;1964;1999;SL;Technical Specialist;Medium;M44606;X
95907;Head of Military Intelligence;Claude Elwood Shannon;1940;1964;1999;SL;Dismal Enigma;Medium;M44607;X
95908;Head of Military Intelligence;Victor G. Reuther;1936;1964;1999;LWR;Technical Specialist;Medium;M44564;X
95909;Head of Military Intelligence;John L. Lewis;1936;1964;1999;LWR;Political Specialist;Medium;M44531;X
95910;Chief of Staff;John B. Swainson;1951;1964;1999;SL;School of Psychology;Medium;M44526;X
95911;Chief of Staff;George W. Romney;1940;1964;1999;ML;School of Fire Support;Medium;M44527;X
95912;Chief of Staff;Nancy Harkness Love;1940;1964;1999;SL;School of Mass Combat;Medium;M44612;X
95913;Chief of Staff;John L. Lewis;1936;1964;1999;LWR;School of Mass Combat;Medium;M44531;X
95914;Chief of Staff;Murray D. Van Wagoner;1936;1964;1999;SL;School of Psychology;Medium;M44506;X
95915;Chief of Army;Albert Kahn;1936;1964;1999;ML;Guns and Butter Doctrine;Medium;M44579;X
95916;Chief of Army;George W. Romney;1940;1964;1999;ML;Armoured Spearhead Doctrine;Medium;M44527;X
95917;Chief of Army;Henry Ford;1936;1964;1999;PA;Armoured Spearhead Doctrine;Medium;M44554;X
95918;Chief of Navy;Talbert Abrams;1936;1964;1999;ML;Open Seas Doctrine;Medium;M44509;X
95919;Chief of Navy;Harry Bennett;1936;1964;1999;PA;Decisive Naval Battle Doctrine;Medium;M44591;X
95920;Chief of Air Force;William G. Milliken;1942;1964;1999;ML;Carpet Bombing Doctrine;Medium;M44551;X
95921;Chief of Air Force;Aubrey W. Fitch;1936;1964;1999;ML;Naval Aviation Doctrine;Medium;M44508;X
95922;Chief of Air Force;Ed Heinemann;1936;1964;1999;ML;Army Aviation Doctrine;Medium;M44577;X
95923;Chief of Air Force;Clarence L. Johnson;1938;1964;1999;ML;Air Superiority Doctrine;Medium;M44578;X
95924;Chief of Air Force;Charles Lindbergh;1936;1964;1999;PA;Air Superiority Doctrine;Medium;M44529;X
95925;Chief of Air Force;Eddie Rickenbacker;1936;1964;1999;SD;Army Aviation Doctrine;Medium;M44625;X
95926;Chief of Air Force;George C. Axtell;1940;1964;1999;SC;Naval Aviation Doctrine;Medium;M44626;X
95927;Minister of Armament;Kenneth H. Dahlberg;1947;1964;1999;SD;Air Superiority Proponent;Medium;M44627;X
95928;Chief of Air Force;Kenneth H. Dahlberg;1947;1964;1999;SD;Air Superiority Doctrine;Medium;M44627;X
95929;Chief of Navy;Walden L. Ainsworth;1936;1964;1999;SD;Indirect Approach Doctrine;Medium;M44629;X
95930;Head of Military Intelligence;Walden L. Ainsworth;1936;1964;1999;SD;Naval Intelligence Specialist;Medium;M44629;X
95931;Minister of Armament;Clayton Bissell;1936;1964;1999;SC;Strategic Air Proponent;Medium;M44631;X
95932;Chief of Air Force;Clayton Bissell;1936;1964;1999;SC;Army Aviation Doctrine;Medium;M44631;X
95933;Chief of Navy;Winfield S. Cunningham;1936;1964;1999;SD;Indirect Approach Doctrine;Medium;M44633;X
95934;Chief of Air Force;John K. Gerhart;1936;1964;1999;SC;Air Superiority Doctrine;Medium;M44634;X
95935;Minister of Armament;Arthur Japy Hepburn;1936;1964;1999;SC;Submarine Proponent;Medium;M44635;X
95936;Head of Military Intelligence;Arthur Japy Hepburn;1936;1964;1999;SC;Naval Intelligence Specialist;Medium;M44635;X
95937;Chief of Navy;Arthur Japy Hepburn;1936;1964;1999;SC;Indirect Approach Doctrine;Medium;M44635;X
95938;Chief of Staff;Lewis Blaine Hershey;1936;1964;1999;SC;School of Manoeuvre;Medium;M44638;X
95939;Chief of Army;Lewis Blaine Hershey;1936;1964;1999;SC;Guns and Butter Doctrine;Medium;M44638;X
95940;Foreign Minister;Hanford MacNider;1936;1964;1999;SC;Iron Fisted Brute;Medium;M44640;X
95941;Chief of Staff;Hanford MacNider;1936;1964;1999;SC;School of Fire Support;Medium;M44640;X
95942;Chief of Air Force;Keith B. McCutcheon;1948;1964;1999;SD;Naval Aviation Doctrine;Medium;M44642;X
95943;Head of Military Intelligence;Keith B. McCutcheon;1948;1964;1999;SD;Naval Intelligence Specialist;Medium;M44642;X
95944;Chief of Staff;George Van Horn Moseley;1936;1964;1999;FA;School of Fire Support;Medium;M44644;X
95945;Chief of Army;George Van Horn Moseley;1936;1964;1999;FA;Decisive Battle Doctrine;Medium;M44644;X
95946;Minister of Security;Elizabeth Dilling;1936;1964;1999;PA;Man of the People;Medium;M44646;X
95947;Foreign Minister;William J. Cameron;1936;1964;1999;PA;Ideological Crusader;Medium;M44647;X
95948;Foreign Minister;Robert Rutherford McCormick;1936;1964;1999;PA;Apologetic Clerk;Medium;M44648;X
95949;Minister of Armament;Robert Rutherford McCormick;1936;1964;1999;PA;Laissez-Faire Capitalist;Medium;M44648;X
95950;Minister of Armament;Jay Hormel;1936;1964;1999;PA;Military Entrepreneur;Medium;M44650;X
