U01;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
41043;Foreign Minister;Alberto Guani;1938;1964;1999;SC;The Cloak N Dagger Schemer;Medium;M41043;x
41044;Foreign Minister;Baltasar Brun;1938;1964;1999;SD;Biased Intellectual;Medium;M41034;x
41045;Foreign Minister;Hector Alberto Gerona;1943;1964;1999;ML;Iron Fisted Brute;Medium;M41045;x
41046;Foreign Minister;Washington Beltran;1943;1964;1999;SD;Ideological Crusader;Medium;M41046;x
41047;Foreign Minister;José Serrato;1947;1964;1999;SL;Apologetic Clerk;Medium;M41047;x
41048;Foreign Minister;Eduardo Rodriguez Larreta;1947;1964;1999;SD;Great Compromiser;Medium;M41048;x
41049;Foreign Minister;Emilio Frugoni;1947;1964;1999;LWR;The Cloak N Dagger Schemer;Medium;M41021;x
41050;Minister of Armament;Ignacio Justé Morales;1937;1964;1999;PA;laissez-faire capitalist;Medium;M41050;x
41051;Minister of Armament;Valentín Gomez;1938;1964;1999;SC;Strategic Air Proponent;Medium;M41051;x
41052;Minister of Armament;Leopoldo C. Agorio;1938;1964;1999;SD;Theoretical Scientist;Medium;M41052;x
41053;Minister of Armament;Vittorio Amato Masso;1939;1964;1999;ML;Tank Proponent;Medium;M41053;x
41054;Minister of Armament;Jorge Elio Mendoza;1942;1964;1999;SC;Infantry Proponent;Medium;M41008;x
41055;Minister of Armament;Joaquin Garcia Sanchéz;1943;1964;1999;ML;Air to Ground Proponent;Medium;M41055;x
41056;Minister of Armament;Carlos Jackson Urribé;1943;1964;1999;SD;Battle Fleet Proponent;Medium;M41009;x
41057;Minister of Armament;Ernesto Sanchez Elizondo;1944;1964;1999;SL;Air Superiority Proponent;Medium;M41057;x
41058;Minister of Armament;Julio Cesar Grauer;1947;1964;1999;SL;Resource Industrialist;Medium;M41058;x
41059;Minister of Armament;Carlos Neves Ochoa;1937;1964;1999;LWR;Submarine Proponent;Medium;M41059;x
41060;Minister of Security;Paulo Ortega Fruscí;1937;1964;1999;PA;Back Stabber;Medium;M41060;x
41061;Minister of Security;Horacio Arredondo;1938;1964;1999;SC;Man of the People;Medium;M41061;x
41062;Minister of Security;A. Dres Gustavo;1938;1964;1999;SD;Prince of Terror;Medium;M41032;x
41063;Minister of Security;Mario Cassinoni;1943;1964;1999;ML;Silent Lawyer;Medium;M41063;x
41064;Minister of Security;Juan Carlos Blanco;1943;1964;1999;SD;Compassionate Gentleman;Medium;M41064;x
41065;Minister of Security;Alberto Dominguez Campora;1944;1964;1999;SL;Prince of Terror;Medium;M41065;x
41066;Minister of Security;Andres Pacheco;1947;1964;1999;SL;Efficient Sociopath;Medium;M41066;x
41067;Minister of Security;Jose Pedro Varela;1947;1964;1999;SD;Crime Fighter;Medium;M41067;x
41068;Head of Military Intelligence;Antonio de Lara Rivas;1936;1964;1999;PA;Industrial Specialist;Medium;M41068;x
41069;Head of Military Intelligence;Julio T. Fernandéz;1937;1964;1999;SC;Technical Specialist;Medium;M41069;x
41070;Head of Military Intelligence;Enrique Moutisch;1938;1964;1999;SC;Industrial Specialist;Medium;M41070;x
41071;Head of Military Intelligence;Enrique Isoba Álvarez;1938;1964;1999;SD;Technical Specialist;Medium;M41026;x
41072;Head of Military Intelligence;Julio Escalona Vasquez;1943;1964;1999;ML;Dismal Enigma;Medium;M41072;x
41073;Head of Military Intelligence;Hippolito Gallinal;1943;1964;1999;SD;Logistics Specialist;Medium;M41073;x
41074;Head of Military Intelligence;Andres Trueba;1942;1964;1999;SL;Technical Specialist;Medium;M41074;x
41075;Head of Military Intelligence;James McFarlane Rubio;1947;1964;1999;LWR;Industrial Specialist;Medium;M41075;x
41077;Chief of Staff;Cantido Quintio Reyes;1938;1964;1999;SD;School of Defence;Medium;M41077;x
41078;Chief of Staff;Juan Franki Franque;1943;1964;1999;ML;School of Manoeuvre;Medium;M41078;x
41079;Chief of Staff;Julio Cesar Vadora;1947;1964;1999;SL;School of Psychology;Medium;M41027;x
41081;Chief of Army;Enrico Amancias Rodriguez;1938;1964;1999;SC;Elastic Defence Doctrine;Medium;M41081;x
41082;Chief of Army;Cantido Quintio Reyes;1938;1964;1999;SD;Static Defence Doctrine;Medium;M41077;x
41083;Chief of Army;Hector Lopez Camara;1943;1964;1999;ML;Guns and Butter Doctrine;Medium;M41083;x
41085;Chief of Army;Eleazar Díaz Caminate;1947;1964;1999;SL;Decisive Battle Doctrine;Medium;M41085;x
41088;Chief of Navy;Rafael Marques Ayala;1938;1964;1999;SD;Base Control Doctrine;Medium;M41029;x
41089;Chief of Navy;Francisco Suaréz Villablanco;1943;1964;1999;ML;Open Seas Doctrine;Medium;M41089;x
41090;Chief of Navy;Carlos Neves Ochoa;1943;1964;1999;SD;Indirect Approach Doctrine;Medium;M41059;x
41091;Chief of Navy;A. Martín de la Flores;1947;1964;1999;SL;Power Projection Doctrine;Medium;M41091;x
41092;Chief of Navy;Claudio Vio Valdéz;1947;1964;1999;SD;Open Seas Doctrine;Medium;M41092;x
41093;Chief of Air Force;Valentín Gomez;1938;1964;1999;SC;Carpet Bombing Doctrine;Medium;M41051;x
41094;Chief of Air Force;Alvaro Ledon Gutierrez;1938;1964;1999;SD;Air Superiority Doctrine;Medium;M41030;x
41095;Chief of Air Force;Olindo Ojeto Varela;1943;1964;1999;ML;Army Aviation Doctrine;Medium;M41095;x
41096;Chief of Air Force;Ernesto Sanchez Elizondo;1943;1964;1999;SD;Army Aviation Doctrine;Medium;M41057;x
41097;Chief of Air Force;A. Martín de la Flores;1947;1964;1999;SL;Naval Aviation Doctrine;Medium;M41091;x
41098;Chief of Air Force;Manuel Redondo Galván;1947;1964;1999;LWR;Vertical Envelopment Doctrine;Medium;M41098;x
41011;Head of State;Abelardo Martínez;1936;1964;1999;FA;Stern Imperialist;High;M41011;x
41012;Head of Government;Abelardo Martínez;1936;1964;1999;FA;Old Admiral;High;M41011;x
41013;Foreign Minister;Luís Santiago Reguera;1936;1964;1999;FA;The Cloak N Dagger Schemer;Medium;M41013;x
41014;Minister of Armament;Abelardo Díaz Alvarez;1936;1964;1999;FA;Infantry Proponent;Medium;M41014;x
41015;Minister of Security;Roberto Acosta Díez;1936;1964;1999;FA;Crime Fighter;Medium;M41015;x
41016;Head of Military Intelligence;Lui Soro Contioni;1936;1964;1999;FA;Industrial Specialist;Medium;M41016;x
41017;Chief of Staff;Teo Bucardí Ramos;1936;1964;1999;FA;School of Manoeuvre;Medium;M41017;x
41018;Chief of Army;Teo Bucardí Ramos;1936;1964;1999;FA;Elastic Defence Doctrine;Medium;M41017;x
41019;Chief of Navy;Hector Bonilla Gomez;1936;1964;1999;FA;Base Control Doctrine;Medium;M41019;x
41020;Chief of Air Force;Francisco Castilla Paredes;1936;1964;1999;FA;Army Aviation Doctrine;Medium;M41020;x
41021;Head of State;Emilio Frugoni;1936;1964;1999;LWR;Autocratic Charmer;High;M41021;x
41022;Head of Government;Emilio Frugoni;1936;1964;1999;LWR;Ambitious Union Boss;High;M41021;x
41023;Foreign Minister;Calixto Aroyo Tabaorda;1936;1964;1999;LE;Great Compromiser;Medium;M41023;x
41024;Minister of Armament;Ramón Menendez Súris;1936;1964;1999;LE;Infantry Proponent;Medium;M41024;x
41025;Minister of Security;Jesús Menendez Súris;1936;1964;1999;LWR;Back Stabber;Medium;M41025;x
41099;Head of State;Andres Trueba;1942;1964;1999;SL;Pig-headed Isolationist;Medium;M41074;x
41100;Head of State;Luis Giannattasio Finocchetti;1936;1964;1999;SC;Weary Stiffneck;High;URU_luis_giannattasio;x
41101;Head of Government;Luis Giannattasio Finocchetti;1936;1964;1999;SC;Silent Workhorse;High;URU_luis_giannattasio;x
41102;Head of Government;Andres Trueba;1942;1964;1999;SL;Flamboyant Tough Guy;Medium;M41074;x
41103;Head of State;Daniel Fernández Crespo;1946;1964;1999;SC;Benevolent Gentleman;Low;URU_daniel_fernandez_crespo;x
41104;Head of Government;Daniel Fernández Crespo;1946;1964;1999;SC;Naive Optimist;Low;URU_daniel_fernandez_crespo;x
41105;Head of State;Arturo Lezama Bagez;1946;1964;1999;SL;Insignificant Layman;Low;unknown;x
41106;Head of Government;Arturo Lezama Bagez;1946;1964;1999;SL;Happy Amateur;Low;unknown;x
41107;Head of State;Benito Nardone Cetrulo;1946;1964;1999;SC;Barking Buffoon;Low;URU_benito_nardone_cetrulo;x
41108;Head of Government;Benito Nardone Cetrulo;1946;1964;1999;SC;Corporate Suit;Low;URU_benito_nardone_cetrulo;x
41109;Head of State;Alberto Fermín Zubiría;1946;1964;1999;ML;Pig-headed Isolationist;Low;unknown;x
41110;Head of Government;Alberto Fermín Zubiría;1946;1964;1999;ML;Silent Workhorse;Low;unknown;x
41111;Head of State;Martín Recaredo Echegoyen;1946;1964;1999;SC;Autocratic Charmer;Low;URU_martin_recaredo_echegoyen;x
41112;Head of Government;Martín Recaredo Echegoyen;1946;1964;1999;SC;Naive Optimist;Low;URU_martin_recaredo_echegoyen;x
