U42;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
800333;Minister of Security;Colvin R. de Silva;1936;1964;1999;LWR;Crime Fighter;Medium;Colvin_de_Silva;X
800334;Minister of Security;Senaka Bibile;1950;1970;1999;LWR;Health and Safety;Medium;Senaka_Bibile;X
800335;Minister of Security;Junius Richard Jayewardene;1936;1970;1999;SL;Silent Lawyer;Medium;Junius_Richard_Jayewardene;X
800336;Head of Military Intelligence;Doreen Wickremasinghe;1936;1970;1999;LWR;Technical Specialist;Medium;MDoreen_Wickremasinghe;X
800337;Head of Military Intelligence;James Somerville;1941;1949;1999;ML;Naval Intelligence Specialist;Medium;James_Somerville;X
800338;Head of Military Intelligence;Sir Henry Monck-Mason Moore;1944;1964;1999;SL;Logistics Specialist;Medium;Sir_Henry_Monck-Mason_Moore;X
800339;Chief of Staff;Sir Harry Edward de Robillard Wetherall;1943;1964;1999;ML;School of Manoeuvre;Medium;MHarry_Edward_deRobillard_Wetherall;X
800340;Chief of Navy;James Somerville;1941;1949;1999;ML;Power Projection Doctrine;Medium;James_Somerville;X
800341;Chief of Army;Sir Harry Edward de Robillard Wetherall;1943;1964;1999;ML;Doctrine of Autonomy;Medium;MHarry_Edward_deRobillard_Wetherall;X
800342;Chief of Navy;E.P. Wickremasinghe;1945;1970;1999;LWR;Merchant Navy Focus;Medium;EP_Wickremasinghe;X
800343;Foreign Minister;Patrick de Silva Kularatne;1936;1964;1999;PA;Great Compromiser;Medium;Patrick_de_Silva_Kularatne;X
800344;Head of State;S. A. Wickremasinghe;1941;1964;1999;LE;Die-hard Reformer;Medium;SA_Wickremasinghe;X
800345;Chief of Navy;Augustus Agar;1936;1968;1999;PA;Indirect Approach Doctrine;Medium;Augustus_Agar;X
800346;Chief of Air Force;Graham Bladon;1936;1967;1999;SD;Aviation Organizer;Medium;Graham_Bladon;X
800347;Chief of Army;B. R. Heyn;1948;1970;1999;SD;Static Defence Doctrine;Medium;BR_Heyn;X
800348;Chief of Air Force;E. Rohan Amarasekera;1945;1970;1999;SC;Army Aviation Doctrine;Medium;E_Rohan_Amarasekera;X
800349;Chief of Air Force;John Lindsay Barker;1943;1970;1999;ML;Naval Aviation Doctrine;Medium;John_Lindsay_Barker;X
800350;Chief of Army;James Roderick Sinclair;1948;1970;1999;ML;Elastic Defence Doctrine;Medium;James_Roderick_Sinclair;X
800351;Head of State;Under German administration;1963;1964;1999;PA;Weary Stiffneck;High;kai_gercoladmi;X
800352;Head of State;Under German administration;1963;1964;1999;SC;Weary Stiffneck;High;kai_gercoladmi;X
800353;Chief of Staff;John Kotelawala;1936;1970;1999;SL;School of Psychology;Very High;John_Kotelawala;X
800354;Chief of Navy;D.V. Hunter;1950;1970;1999;SL;Base Control Doctrine;Very High;LDV_Hunter;X
800355;Chief of Navy;Gerard Royce De Mel;1946;1970;1999;SC;Coastal Defence Doctrine;Very High;LGerard_Royce_Maxwell_De_Mel;X
800356;Chief of Navy;Rajan Kadiragamar;1950;1970;1999;ML;Open Seas Doctrine;Very High;LRajan_Kadiragamar;X
800357;Chief of Air Force;Roy Gilbert Dutton;1945;1970;1999;ML;Air Superiority Doctrine;Very High;LRoy_Gilbert_Dutton;X
800358;Chief of Staff;Anton Muttukumaru;1949;1970;1999;ML;School of Mass Combat;Very High;LAnton_Muttukumaru;X
800359;Chief of Army;Anton Muttukumaru;1949;1970;1999;ML;Guns and Butter Doctrine;Very High;LAnton_Muttukumaru;X
800360;Chief of Staff;Alexander Richard Udugama;1949;1970;1999;PA;Commando Doctrine Staff;Very High;LAlexander_Richard_Udugama;X
800361;Chief of Army;Alexander Richard Udugama;1949;1970;1999;PA;Commando Doctrine Army;Very High;LAlexander_Richard_Udugama;X
800362;Chief of Staff;Fredrick Cecil De Saram;1949;1970;1999;PA;School of Fire Support;Very High;LFredrick_Cecil_De_Saram;X
800363;Chief of Air Force;Fredrick Cecil De Saram;1949;1970;1999;PA;Air Defence Doctrine;Very High;LFredrick_Cecil_De_Saram;X
800364;Chief of Staff;Sepala Attygalle;1952;1970;1999;SC;School of Manoeuvre;Very High;LSepala_Attygalle;X
800365;Chief of Army;Sepala Attygalle;1952;1970;1999;SC;Armoured Spearhead Doctrine;Very High;LSepala_Attygalle;X
