U14;Name;Pic Name;Skill;Start Year;End Year;Speciality1;Speciality2;Speciality3;Speciality4;Speciality5;Speciality6;Speciality7;Speciality8;Speciality9;Speciality10;Speciality11;Speciality12;Speciality13;Speciality14;Speciality15;Speciality16;Speciality17;Speciality18;Speciality19;Speciality20;Speciality21;Speciality22;Speciality23;Speciality24;Speciality25;Speciality26;Speciality27;Speciality28;Speciality29;Speciality30;Speciality31;Speciality32;x
16710;Simson & Co.;T_GER_Simson;7;1856;1970;artillery;mechanics;electronics;general_equipment;technical_efficiency;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16711;Polte Armaturen- und Maschinenfabrik;T_GER_Polte-Werke;8;1885;1970;mechanics;general_equipment;munitions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16712;Sächsische Maschinenfabrik;T_UKR_Russische_MG_Hartmann;5;1837;1970;artillery;mechanics;munitions;technical_efficiency;vehicle_engineering;management;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16713;Linke-Hofmann-Werke;T_GER_Famo;6;1839;1970;mechanics;general_equipment;training;vehicle_engineering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16714;Auto Union;T_UPE_Auto_Union;6;1932;1970;mechanics;general_equipment;technical_efficiency;vehicle_engineering;management;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16715;Maschinenfabrik Buckau R. Wolf;T_GER_Maschinenfabrik_Buckau-Wolf;6;1928;1970;mechanics;technical_efficiency;vehicle_engineering;management;industrial_engineering;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16716;AEG-Borsig;T_GER_AEG;6;1883;1970;mechanics;electronics;technical_efficiency;vehicle_engineering;management;industrial_engineering;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16717;Krupp Grusonwerk;T_GER_Krupp_Grusonwerk;6;1855;1970;artillery;mechanics;munitions;technical_efficiency;vehicle_engineering;industrial_engineering;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16718;Henschel & Sohn;kaiserreich_T8b;7;1810;1970;artillery;mechanics;technical_efficiency;vehicle_engineering;industrial_engineering;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16719;Wintershall;T_GER_Wintershall;6;1894;1970;chemistry;industrial_engineering;technical_efficiency;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16720;Chemische Fabrik Milch AG;T_GER_Chemische_Fabrik_Milch;6;1899;1970;chemistry;management;industrial_engineering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16721;Schering;T_GER_Schering;6;1871;1970;chemistry;industrial_engineering;medicine;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16722;ChiMaAG;T_GER_ChiMaAG;6;1923;1970;mathematics;mechanics;electronics;management;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16723;C. Lorenz;T_GER_C_Lorenz;6;1880;1970;mechanics;electronics;training;management;technical_efficiency;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16724;Siemens & Halske;T14;7;1847;1970;electronics;management;technical_efficiency;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16725;Vereinigte Königs- und Laurahütte;T_GER_Vereinigte_Konigs-und_Laurahutte;7;1871;1970;mechanics;management;industrial_engineering;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16726;Friedrich-Wilhelms-Universität zu Berlin;University_of_Konigsberg_T;6;1810;1970;mathematics;chemistry;nuclear_physics;management;medicine;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16727;Hans Rohrbach;T_GER_Hans_Rohrbach;7;1952;1970;mathematics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16728;Max Born;T_GER_Max_Born;7;1920;1952;nuclear_physics;mathematics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16729;Kurt Diebner;T_GER_Kurt_Diebner;5;1939;1970;nuclear_physics;nuclear_engineering;management;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16730;Carl Rolf;Carls_RolfT;5;1930;1970;large_taskforce_tactics;seamanship;naval_training;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16731;Lothar von Arnauld;Kaiserreich LotharvonArnauldT;6;1930;1970;small_taskforce_tactics;submarine_tactics;naval_training;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16732;Karl Bodenschatz;Karl_bodenschatzT;5;1930;1970;fighter_tactics;aircraft_testing;piloting;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16733;Kurt Student;Kurt_Student_T;6;1930;1970;bomber_tactics;fighter_tactics;centralized_execution;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16734;Gerd von Rundstedt;GerdvonRundstedtT;6;1930;1970;large_unit_tactics;decentralized_execution;infantry_focus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16735;Fedor von Bock;FedorvonBockT;6;1930;1970;training;large_unit_tactics;large_unit_focus;centralized_execution;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
16736;Erich von Manstein;Kaiserreich MansteinT;7;1940;1970;small_unit_tactics;decentralized_execution;individual_courage;combined_arms_focus;training;blitzkrieg_tactics;;;;;;;;;;;;;;;;;;;;;;;;;;;x
